gene	1_p_val	1_avg_log2FC	1_pct.1	1_pct.2	1_p_val_adj	2_p_val	2_avg_log2FC	2_pct.1	2_pct.2	2_p_val_adj	max_pval	minimump_p_val	lec_type
Ranbp2	2.064315650409683e-12	0.41562964078973536	0.915	0.374	3.971124016693108e-8	0.012619107055838965	0.23781458832487778	0.769	0.444	1	0.012619107055838965	4.128631300815093e-12	BEC
Tmod3	0.002733304482659469	0.21158199656316024	0.936	0.556	1	0.012632733350099321	0.3217886231293704	1	0.611	1	0.012632733350099321	0.005459138011924014	BEC
Dab2ip	7.220480921331031e-5	0.21304747530739554	0.894	0.47	1	0.012669684848570213	0.21721985959611256	0.923	0.468	1	0.012669684848570213	1.444044048921471e-4	BEC
Pdcd4	2.2435163859176454e-7	0.2049302232715644	0.915	0.406	0.004315852471589774	0.012699003626484583	0.2589488236884102	0.769	0.434	1	0.012699003626484583	4.4870322684987135e-7	BEC
Stat1	3.8611730425153314e-8	0.3123512505380972	0.872	0.409	7.427738581886743e-4	0.01272710715547169	0.20609402965268142	1	0.495	1	0.01272710715547169	7.722345935944075e-8	BEC
Apbb2	3.107507137819265e-7	0.3479068088746897	0.936	0.498	0.00597791148102292	0.012753520224527264	0.3023088129732716	1	0.544	1	0.012753520224527264	6.215013309978472e-7	BEC
Ube3b	0.004408324301041866	0.21280168126033866	0.556	0.16	1	0.01275931211569919	0.16218648951938233	0.5	0.123	1	0.01275931211569919	0.008797215278940574	PvC
Ddx54	8.173481069378362e-6	0.18246733922801445	0.872	0.406	0.15723325533163154	0.012761005026205509	0.2101953061993132	0.846	0.474	1	0.012761005026205509	1.6346895332963946e-5	BEC
Mtrex	0.012774089669495921	0.4703722524427394	0.714	0.317	1	0.0034105594524498563	0.3305829959235533	0.75	0.107	1	0.012774089669495921	0.006809486989121017	cLEC
Arhgap1	3.7523040064460056e-6	0.19432976906264793	0.688	0.371	0.07218307217200182	0.012780093702539559	0.15224009876408584	0.857	0.409	1	0.012780093702539559	7.5045939331066525e-6	FRC
Cdc42bpa	1.6578019285434054e-7	0.22410096207767793	0.851	0.363	0.003189113569938949	0.012836477064334367	0.16328527368173568	0.846	0.421	1	0.012836477064334367	3.31560358225609e-7	BEC
Rala	3.522305866805795e-5	0.20586041426130164	0.894	0.438	0.6775859795974308	0.012868264060561352	0.22831913837133722	1	0.548	1	0.012868264060561352	7.044487667225395e-5	BEC
Tecpr1	1.499368479304384e-8	0.1996331021765136	0.851	0.332	2.884335143637843e-4	0.012919455489341088	0.26095967677509413	0.692	0.38	1	0.012919455489341088	2.998736936127701e-8	BEC
Irf2bpl	8.082600914749781e-8	0.28251218849512827	0.681	0.288	0.0015548499379704154	0.012998117708909823	0.23638620369095253	0.615	0.303	1	0.012998117708909823	1.6165201176215216e-7	BEC
Larp4	4.662842940290342e-9	0.2693476092487544	0.809	0.331	8.96991096423653e-5	0.013105980645159204	0.21868358250939274	0.769	0.415	1	0.013105980645159204	9.325685858838577e-9	BEC
Pias1	5.3630746648794414e-5	0.4138695473120142	0.857	0.19	1	0.013108470578686669	0.30066823581751256	0.75	0.143	1	0.013108470578686669	1.072586170406028e-4	cLEC
Ankib1	1.7163116557692695e-4	0.506700066051995	1	0.238	1	0.013108470578686669	0.31925989257097764	0.75	0.143	1	0.013108470578686669	3.4323287389685664e-4	cLEC
H2-Q10	9.640068099017132e-4	0.3654053273504442	0.714	0.159	1	0.013108470578686669	0.4156451198618518	0.75	0.143	1	0.013108470578686669	0.0019270843106738906	cLEC
Ckap5	0.0016819360715912884	0.46753483704173243	0.857	0.27	1	0.013108470578686669	0.43608550803572554	0.75	0.143	1	0.013108470578686669	0.0033610432342336552	cLEC
Mpp7	0.010946078881411825	0.40430467565989836	0.714	0.302	1	0.013108470578686669	0.3232025989105709	0.75	0.143	1	0.013108470578686669	0.021772341119945558	cLEC
Ptprm	9.1250571743258e-7	0.24681573226535208	0.809	0.378	0.01755387248625054	0.013210373582561642	0.19826896054250298	0.769	0.405	1	0.013210373582561642	1.8250106021984747e-6	BEC
Hivep1	3.0008889994716384e-9	0.24200107864796377	0.766	0.303	5.772810168283591e-5	0.013243308008788618	0.21147568763547026	0.692	0.38	1	0.013243308008788618	6.001777989937941e-9	BEC
Dnajc3	9.295402345195407e-6	0.2649529242749985	0.957	0.475	0.17881565491452406	0.013256072104717995	0.28862129449695795	0.923	0.532	1	0.013256072104717995	1.8590718285886065e-5	BEC
Akap8	1.3856452337836653e-7	0.19109447780375222	0.723	0.303	0.002665565736229637	0.013268031992145584	0.22337989413392284	0.692	0.358	1	0.013268031992145584	2.77129027556606e-7	BEC
Macf1	4.274169000429973e-8	0.50017498534638	0.979	0.556	8.222218906127139e-4	0.013275016869686669	0.395649570965805	1	0.607	1	0.013275016869686669	8.548337818174738e-8	BEC
H2afv	2.2783944344572176e-4	0.18631993599807795	0.851	0.459	1	0.01328177541693275	0.2592960451210997	0.923	0.534	1	0.01328177541693275	4.55626976079454e-4	BEC
Erf	2.98656024098559e-9	0.2240207088091723	0.787	0.322	5.7452459355839795e-5	0.013311473701034174	0.23328323646944893	0.692	0.362	1	0.013311473701034174	5.973120473051618e-9	BEC
Appl1	0.013337818503822792	0.33457380930660563	0.857	0.365	1	4.993621370784273e-5	0.7026723821406282	1	0.107	0.9606229430977705	0.013337818503822792	9.986993379024591e-5	cLEC
Lrrk1	0.009574199283485298	0.4180035389383556	0.857	0.333	1	0.013423377376996972	0.31520720824531334	0.75	0.179	1	0.013423377376996972	0.019056733275050718	cLEC
Rassf3	7.523322624760944e-8	0.29435995807584203	0.915	0.441	0.001447261573325263	0.013640927680640725	0.25202807046873443	0.846	0.489	1	0.013640927680640725	1.5046644683518075e-7	BEC
Gxylt2	0.002747353112627094	0.6398049436789147	1	0.556	1	0.013643918297821281	0.6956837873355564	1	0.321	1	0.013643918297821281	0.005487158276128727	cLEC
Nckap1	0.011145203461392018	0.4194509728674851	1	0.46	1	0.013643918297821281	0.4641653657907163	1	0.321	1	0.013643918297821281	0.02216619136258821	cLEC
Wars	4.770620381685737e-6	0.15455705387481933	0.766	0.34	0.09177242428248852	0.013671903747204686	0.198881372395469	0.846	0.438	1	0.013671903747204686	9.541218004552647e-6	BEC
Rnf20	1.161243007502816e-9	0.2043531126592752	0.809	0.305	2.2338831735331672e-5	0.013707440162619534	0.1594047814963246	0.769	0.372	1	0.013707440162619534	2.3224860136571426e-9	BEC
Fam171a1	0.01381576568183648	0.2679849428858164	0.571	0.19	1	6.524328899911763e-4	0.4040281789263342	1	0.143	1	0.01381576568183648	0.0013044401113064105	cLEC
Emsy	1.1257399516825615e-7	0.1870698456791443	0.638	0.257	0.0021655859450517437	0.013857696348610112	0.16658650084485266	0.615	0.305	1	0.013857696348610112	2.251479776636081e-7	BEC
Supt4a	0.013906211833496414	0.4103200237482237	0.857	0.429	1	0.009322214026194979	0.575783373936237	1	0.214	1	0.013906211833496414	0.01855752437803978	cLEC
Dennd5b	1.3420318549180037e-10	0.25178825886555906	0.766	0.285	2.5816666793057638e-6	0.01397022016570648	0.20029672269161064	0.692	0.356	1	0.01397022016570648	2.684063709655896e-10	BEC
Ripk1	3.301827789468943e-6	0.23579697502487512	0.787	0.38	0.06351726118601406	0.01397273499753652	0.2033889507337579	0.769	0.421	1	0.01397273499753652	6.603644676871133e-6	BEC
Slc22a5	0.0019516128242713796	0.28951270766802817	0.444	0.111	1	0.013975669659092305	0.19674944241870002	0.5	0.136	1	0.013975669659092305	0.0038994168559268977	PvC
Ube2d2a	5.624654907876177e-7	0.308133879970945	0.936	0.49	0.010820148646281402	0.013999395806748518	0.28847724888605286	0.923	0.542	1	0.013999395806748518	1.1249306652078077e-6	BEC
Nr2c2	4.031402604300287e-5	0.585682700018368	1	0.222	0.7755209189892462	0.014005123695807383	0.3513871718631467	1	0.286	1	0.014005123695807383	8.062642686530989e-5	cLEC
Sema6a	1.443511793142018e-4	0.16093833817877168	0.745	0.372	1	0.014033518104350086	0.17682047111139249	0.769	0.389	1	0.014033518104350086	2.8868152136543433e-4	BEC
Cks1b	0.014049043729091352	0.29124108709761243	0.333	0.107	1	0.008873504780046088	0.2988732697620742	0.5	0.122	1	0.014049043729091352	0.017668270473010683	B cells
Prss23	1.0378327115374982e-5	0.24494632489162238	0.766	0.357	0.19964787871846854	0.014101766520328572	0.3354304663811354	0.769	0.438	1	0.014101766520328572	2.0756546521076237e-5	BEC
Slco3a1	7.624775983384761e-11	0.2952496483978546	0.809	0.289	1.4667781559237264e-6	0.014128381631395239	0.23291742324445602	0.769	0.423	1	0.014128381631395239	1.524955196618815e-10	BEC
Hif1a	6.18082752622036e-6	0.2904523716136814	0.872	0.461	0.11890057912190106	0.014143830102235553	0.3156308694697685	0.923	0.564	1	0.014143830102235553	1.2361616849811814e-5	BEC
Kmt2c	2.8466118296310738e-9	0.31572727721867516	0.766	0.323	5.476027176661297e-5	0.014156599990423409	0.2455491719487909	0.615	0.352	1	0.014156599990423409	5.693223651158941e-9	BEC
Tjp2	4.679146337703687e-10	0.20447597345276042	0.766	0.279	9.001273809840582e-6	0.01418065118192653	0.20279741351855418	0.692	0.374	1	0.01418065118192653	9.3582926732179e-10	BEC
Il3ra	1.422691528309498e-6	0.2012867196751867	0.745	0.348	0.02736831693008981	0.014258596908005093	0.15649355119679903	0.923	0.456	1	0.014258596908005093	2.8453810325678095e-6	BEC
Smarca5	9.746819718180458e-8	0.3524736611692324	0.915	0.453	0.0018749957091863747	0.01426958641718628	0.31265041109758085	0.846	0.528	1	0.01426958641718628	1.9493638486355965e-7	BEC
Scaf11	1.577935184591406e-8	0.35098577804200937	0.915	0.433	3.035473914598488e-4	0.014305992570799973	0.24960928141881733	0.923	0.507	1	0.014305992570799973	3.155870344284017e-8	BEC
Dnaja2	3.4896821737634675e-4	0.1525680458405958	0.83	0.433	1	0.014310430704978448	0.24121979692734397	0.923	0.517	1	0.014310430704978448	6.978146559359547e-4	BEC
Brd7	6.725747516217139e-7	0.15519121130740732	0.723	0.308	0.01293832049694691	0.014444794395110618	0.18124441682650927	0.692	0.374	1	0.014444794395110618	1.3451490508866325e-6	BEC
Plekha3	4.89848292669622e-6	0.17000982837478484	0.787	0.364	0.09423211606085519	0.01446757865646653	0.1867335916833079	0.769	0.403	1	0.01446757865646653	9.796941858257453e-6	BEC
Aplp2	0.0029249722816003156	0.29354981697818383	1	0.678	1	0.014616891970404665	0.370267583830165	1	0.679	1	0.014616891970404665	0.005841389100352503	BEC
Eea1	0.0030593292464079487	0.23071846686075764	0.6	0.225	1	0.01462996514009602	0.4024413158786197	0.667	0.245	1	0.01462996514009602	0.006109298997377973	B cells
Phf12	0.0033162183301400283	0.22389115345937427	0.667	0.253	1	0.014697867239856121	0.38340993853233063	0.667	0.237	1	0.014697867239856121	0.006621439356266898	B cells
Upf2	2.2181965847292845e-9	0.19954895991652277	0.787	0.306	4.267144770043725e-5	0.014706171332349555	0.19037362357274834	0.692	0.354	1	0.014706171332349555	4.436393164538163e-9	BEC
Tcerg1	2.624347123169539e-6	0.17803747156892075	0.723	0.325	0.05048456560841243	0.014726349566220766	0.22868530845659357	0.769	0.405	1	0.014726349566220766	5.248687359141253e-6	BEC
Psmc1	3.993357654463722e-5	0.15090509901262011	0.894	0.427	0.7682022119891861	0.014735281743523877	0.19289412212236468	0.923	0.536	1	0.014735281743523877	7.986555839873878e-5	BEC
Msi2	4.0095486797448286e-10	0.24986325066040355	0.809	0.309	7.713168795225127e-6	0.014738367314705864	0.199909741953593	0.769	0.395	1	0.014738367314705864	8.019097357882004e-10	BEC
Eln	1.4733400016898646e-4	0.19496343850404851	0.745	0.372	1	0.01491507206248367	0.41014957650610073	0.692	0.401	1	0.01491507206248367	2.946462930303671e-4	BEC
Ccnt2	4.556840332164193e-9	0.16810618582754075	0.66	0.23	8.765993746984258e-5	0.014923406663795215	0.167514932001615	0.538	0.256	1	0.014923406663795215	9.113680643563562e-9	BEC
Adam15	3.024594672807337e-4	0.23229810008581975	0.936	0.511	1	0.015012099330145448	0.3410597678727606	0.846	0.54	1	0.015012099330145448	6.048274528321193e-4	BEC
Eif3b	1.1627749187889003e-7	0.23551146602191042	0.83	0.372	0.0022368301112742073	0.0150254224921982	0.2258647584707314	0.846	0.458	1	0.0150254224921982	2.3255497023732482e-7	BEC
Stap2	1.1983875677321553e-6	0.213717811392167	0.83	0.377	0.02305338164046347	0.015069391415186822	0.2019219877575124	0.846	0.452	1	0.015069391415186822	2.3967736993315504e-6	BEC
Tulp4	1.992432454237973e-9	0.2334705806699886	0.872	0.352	3.832842312217588e-5	0.015083356470473576	0.16493713070072574	0.769	0.405	1	0.015083356470473576	3.984864904506149e-9	BEC
Arid4a	6.908038811175712e-8	0.2948577041876192	0.809	0.371	0.0013288994261058716	0.015123903767343403	0.23014381330752448	0.846	0.448	1	0.015123903767343403	1.381607714514141e-7	BEC
Stx17	0.0026265799843966523	0.30133336771810004	0.857	0.254	1	0.01513516134185354	0.20416531260351078	0.5	0.071	1	0.01513516134185354	0.005246261046378873	cLEC
Tbc1d14	0.005118912466603875	0.2639572575852587	0.429	0.079	1	0.01513516134185354	0.3031569296522666	0.5	0.071	1	0.01513516134185354	0.010211621668367	cLEC
Celf1	1.689628835146091e-5	0.1877435019700115	0.723	0.358	0.3250338990170535	0.015156087952375817	0.1997367322198748	0.769	0.425	1	0.015156087952375817	3.379229121836173e-5	BEC
Vhl	0.01518735864056272	0.15524537032864885	0.571	0.175	1	1.8872974572130814e-4	0.18089901494766622	0.5	0	1	0.01518735864056272	0.00037742387252569654	cLEC
Slc35a2	0.01518735864056272	0.24111439013086275	0.571	0.175	1	5.194554630157669e-4	0.3509231471745473	0.75	0.071	1	0.01518735864056272	0.0010386410920534771	cLEC
Cars2	0.01518735864056272	0.2464326052457486	0.571	0.175	1	0.013108470578686669	0.2870918867163236	0.75	0.143	1	0.01518735864056272	0.02604510915646104	cLEC
Zzef1	0.015212405262837325	0.3332928572825408	0.857	0.317	1	3.727465967027774e-4	0.5400380842812575	1	0.143	1	0.015212405262837325	7.453542533802014e-4	cLEC
Foxp1	5.001579403641841e-5	0.3041200821355261	0.936	0.519	0.962153829878581	0.015249695805607782	0.26154916579112764	1	0.538	1	0.015249695805607782	1.0002908649318367e-4	BEC
Klf4	0.002921037082156515	0.27378093619655686	0.957	0.622	1	0.015255572026064828	0.3912821481541475	1	0.663	1	0.015255572026064828	0.005833541706677699	BEC
Ivns1abp	6.855276327824949e-7	0.22969556229289628	0.809	0.358	0.013187495071836855	0.01525708687767465	0.23373463675197814	0.846	0.427	1	0.01525708687767465	1.3710547956168533e-6	BEC
Ssr1	1.0613083683939456e-5	0.2094133738983195	0.83	0.43	0.2041638908279433	0.015258015883879652	0.22651390287560869	0.846	0.513	1	0.015258015883879652	2.122605473033362e-5	BEC
Afdn	0.0024379521719124077	0.46083093990497137	0.778	0.302	1	0.015285273733503147	0.29947462644249073	0.667	0.221	1	0.015285273733503147	0.004869960733032282	PvC
Ythdf3	9.45288736036263e-10	0.23093574420857482	0.745	0.296	1.818451941512959e-5	0.015287257173302298	0.18235797795350198	0.692	0.36	1	0.015287257173302298	1.890577471178955e-9	BEC
Hmgcs1	8.945118633432134e-4	0.2532261185836805	0.703	0.515	1	0.015311741667838786	0.2913591133597399	0.857	0.525	1	0.015311741667838786	0.0017882235752127655	FRC
Ppp2r5c	1.8859050604040432e-5	0.17871470708339465	0.872	0.427	0.3627915564699258	0.015343454213370767	0.19798329006268656	0.923	0.495	1	0.015343454213370767	3.771774554429116e-5	BEC
Zfp280c	0.015374905685171032	0.16519836475928912	0.429	0.095	1	1.648059853739266e-4	0.35362353852807116	0.75	0.036	1	0.015374905685171032	3.2958480973503825e-4	cLEC
Bptf	1.5436923578358451e-9	0.41825365687148874	0.957	0.446	2.9696009887688153e-5	0.015387690824733347	0.2922462558385239	0.846	0.485	1	0.015387690824733347	3.0873847132886933e-9	BEC
U2surp	5.895227233511657e-5	0.1940621014192505	0.851	0.449	1	0.015403040013798993	0.22522237586299587	0.923	0.507	1	0.015403040013798993	1.1790106929981976e-4	BEC
Rnf125	0.015457713632480148	0.28993054854278216	0.857	0.302	1	0.011663834720267876	0.4054770764319606	1	0.25	1	0.015457713632480148	0.02319162440015403	cLEC
Gm4951	0.015457713632480148	0.3426307700550429	0.857	0.302	1	0.013423377376996972	0.3451791764363651	0.75	0.179	1	0.015457713632480148	0.02666656769378868	cLEC
Copg1	1.0787278258245336e-7	0.17716909126745084	0.809	0.334	0.0020751487185386554	0.015460879718045845	0.16955677615034542	0.846	0.411	1	0.015460879718045845	2.1574555352836925e-7	BEC
Paip2	0.0024054748908075327	0.15100526166289796	0.915	0.511	1	0.015513576834087972	0.278673417905658	0.923	0.56	1	0.015513576834087972	0.004805163472164762	BEC
Foxp4	5.096916135804698e-7	0.2342437290180295	0.489	0.187	0.009804937570447498	0.015583193390005926	0.22124150736203096	0.538	0.272	1	0.015583193390005926	1.019382967375398e-6	BEC
Kit	4.125044947366834e-12	0.33723807837680125	0.745	0.239	7.935348965249579e-8	0.0156477176412145	0.2262076170758925	0.692	0.354	1	0.0156477176412145	8.250089894716643e-12	BEC
Sulf1	7.628552763277189e-11	0.31865438931101303	0.574	0.172	1.4675046950716329e-6	0.01566105828404235	0.2651151471591192	0.538	0.256	1	0.01566105828404235	1.525710552597243e-10	BEC
Hspg2	7.179005267250677e-7	0.44302688271993296	0.979	0.502	0.013810252432610127	0.01567054194183263	0.4031538331529092	1	0.548	1	0.01567054194183263	1.4358005380689702e-6	BEC
Trim33	0.015692371066534528	0.3546792160988886	0.714	0.333	1	0.004010433142807214	0.39233560904794007	1	0.214	1	0.015692371066534528	0.008004782711621505	cLEC
Smc4	6.687023283076112e-8	0.288771326679621	0.787	0.345	0.0012863826689653518	0.01571846125361207	0.22568393651177604	0.769	0.434	1	0.01571846125361207	1.3374046118989424e-7	BEC
Uvssa	0.015730825941936432	0.27400519942340984	0.714	0.254	1	0.0057828222081493475	0.22449782177319927	0.5	0.036	1	0.015730825941936432	0.011532203383607631	cLEC
Ttc3	1.6748407801698314e-12	0.36774521617152656	0.851	0.32	3.2218912088127045e-08	0.0157609664355373	0.22554118067171397	0.769	0.417	1	0.0157609664355373	3.3496815603368516e-12	BEC
Mgat1	0.01585826046985186	0.25723725930074914	0.857	0.333	1	0.010758445827907817	0.5328029063267926	0.75	0.214	1	0.01585826046985186	0.021401147499183617	cLEC
Naa60	0.01588839212731809	0.21588061149652316	0.4	0.146	1	0.006842091670721087	0.3703389689758653	0.667	0.204	1	0.01588839212731809	0.013637369123011623	B cells
Ipo13	0.01589006945597272	0.3032747574930044	0.286	0.048	1	1.8872974572130814e-4	0.17489297781712124	0.5	0	1	0.01589006945597272	0.00037742387252569654	cLEC
Ushbp1	6.109801813321657e-4	0.23161172477540204	0.936	0.533	1	0.016022730425375428	0.27540662543404415	0.923	0.55	1	0.016022730425375428	0.0012215870658823511	BEC
Emp1	5.696599632049689e-5	0.34886480711334567	0.787	0.453	1	0.01608900191237592	0.37365115456667075	0.923	0.548	1	0.01608900191237592	1.1392874751625697e-4	BEC
Tomm70a	0.01626733172442023	0.3364439949701234	0.857	0.413	1	0.0017768584041084146	0.31357594266343414	1	0.179	1	0.01626733172442023	0.0035505595824285798	cLEC
Gid8	0.0010431359226829437	0.19030772555865685	0.714	0.143	1	0.016303352364247112	0.19739362197328988	0.75	0.143	1	0.016303352364247112	0.0020851837128126965	cLEC
Dip2b	0.004601089331327128	0.5022805068558147	0.857	0.317	1	0.016303352364247112	0.2661319180562708	0.75	0.143	1	0.016303352364247112	0.0091810086396194035	cLEC
Vgll4	7.692528333496036e-6	0.1744707566128123	0.809	0.386	0.14798116755146323	0.01632099572121588	0.20889527236961192	0.769	0.429	1	0.01632099572121588	1.5384997491999925e-5	BEC
Mecom	8.587917276919557e-7	0.30294265748875004	0.872	0.418	0.016520576465610153	0.016398145209358277	0.3009461236930922	0.769	0.44	1	0.016398145209358277	1.7175827178606814e-6	BEC
Baz1a	7.634781428901739e-7	0.15218912942190743	0.723	0.3	0.014687029034778275	0.016406874659587713	0.19907204744162998	0.769	0.401	1	0.016406874659587713	1.5269557028814743e-6	BEC
Smad4	8.764100790028557e-7	0.21406195854791882	0.83	0.381	0.016859500689777936	0.016407250481783497	0.19713177065402032	0.846	0.423	1	0.016407250481783497	1.7528193899110848e-6	BEC
Fndc3b	3.250693047307893e-9	0.2856492094593811	0.851	0.354	6.253358215106194e-5	0.016416519081655503	0.2408450224564042	0.769	0.429	1	0.016416519081655503	6.501386084048767e-9	BEC
Malsu1	0.01643137271949979	0.23263775798838848	0.467	0.191	1	0.015942544414407855	0.22629316966324423	0.667	0.208	1	0.01643137271949979	0.03163092410641036	B cells
1810030O07Rik	0.01645654525306984	0.44252831016092936	0.714	0.317	1	0.0057665873677617135	0.20590116685463114	0.75	0.107	1	0.01645654525306984	0.011499921205653402	cLEC
Med1	0.01647525634089548	0.2726782594745196	0.667	0.333	1	0.011352724810423745	0.4438491475092147	0.833	0.377	1	0.01647525634089548	0.022576565260226278	PvC
Myof	0.004205528190151233	0.3681684790616692	0.714	0.19	1	0.016511190098277027	0.505551582769732	0.75	0.179	1	0.016511190098277027	0.00839336991294431	cLEC
Mia3	1.6350304303781884e-10	0.30765068677166596	0.851	0.337	3.1453080389185207e-06	0.016542496897281503	0.16829236669435937	0.846	0.434	1	0.016542496897281503	3.2700608604890423e-10	BEC
Ets2	0.01657216768800627	0.37967346432073656	1	0.413	1	0.007961398396263905	0.426210472180333	1	0.286	1	0.01657216768800627	0.01585941292810378	cLEC
Mrpl19	0.01657873639527495	0.2218919759674895	0.571	0.159	1	0.0057665873677617135	0.24556669863678515	0.75	0.107	1	0.01657873639527495	0.011499921205653402	cLEC
Rhoj	9.641437588953512e-5	0.2207733335308194	0.894	0.467	1	0.016667591013118075	0.28813266083264566	0.923	0.571	1	0.016667591013118075	1.9281945604719206e-4	BEC
4833439L19Rik	0.016692419490771042	0.32953480620073894	0.714	0.333	1	0.008734056728457056	0.24018956700345245	1	0.179	1	0.016692419490771042	0.017391829709978213	cLEC
Son	1.441575553717713e-6	0.43735539947731006	0.979	0.59	0.027731588926867647	0.016736332437507235	0.36037126528568053	1	0.644	1	0.016736332437507235	2.8831490292953467e-6	BEC
mt-Cytb	0.0010029271195787642	0.21293439247724888	1	0.899	1	0.01674399901100331	0.30099869897896325	1	0.851	1	0.01674399901100331	0.0020048483763503416	BEC
Arsa	0.011608222755012745	0.3225503747505296	0.857	0.333	1	0.016756591863078374	0.3285751067206857	1	0.214	1	0.016756591863078374	0.0230816946744955	cLEC
Gde1	3.682271303912912e-7	0.1668914487471302	0.723	0.32	0.007083585307337268	0.01676639208916351	0.16736058510952773	0.692	0.391	1	0.01676639208916351	7.364541251913626e-7	BEC
Gas6	0.01683690054074443	0.36478379173499836	0.667	0.34	1	0.011725160452572998	0.4235190577995006	0.833	0.331	1	0.01683690054074443	0.023312841517507416	PvC
1810026B05Rik	4.672281352225781e-9	0.25254043344870364	0.894	0.369	8.988067637276735e-5	0.016856977652758835	0.18109222609333603	0.846	0.436	1	0.016856977652758835	9.34456268262133e-9	BEC
Ifngr2	0.016879046904984745	0.4011170882962109	0.857	0.397	1	0.009322214026194979	0.3098258386063203	1	0.214	1	0.016879046904984745	0.01855752437803978	cLEC
Marcks	0.014114167011370365	0.15764269722443758	0.809	0.533	1	0.016981295890394037	0.35919112993825486	1	0.622	1	0.016981295890394037	0.02802912431231587	BEC
Sav1	3.814318253722144e-7	0.2428124710697746	0.851	0.41	0.007337604024685288	0.01703050092353764	0.2469661248016901	0.846	0.499	1	0.01703050092353764	7.628635052541915e-7	BEC
Tmem252	1.0807927433100547e-5	0.29567882443168325	0.83	0.413	0.2079121000305552	0.017044379887511143	0.3458872065696883	0.846	0.485	1	0.017044379887511143	2.1615738054905707e-5	BEC
Wdfy3	1.476594009699662e-11	0.2717693650373317	0.809	0.292	2.8405238964592397e-7	0.017131051135201206	0.25281082995551174	0.615	0.358	1	0.017131051135201206	2.953188019377521e-11	BEC
Trp53	2.1832060877181576e-6	0.22589155600349342	0.872	0.421	0.0419983355094342	0.017133047716151702	0.2807112286771226	0.846	0.519	1	0.017133047716151702	4.3664074090474935e-6	BEC
Atxn7l3b	1.7756506757924195e-5	0.23203962742955808	0.936	0.472	0.3415819205021877	0.017139099126935786	0.257111854789422	0.923	0.524	1	0.017139099126935786	3.551269822231617e-5	BEC
Arl6ip4	4.3015639380578305e-7	0.16056115304714058	0.702	0.303	0.008274918547641848	0.017188545656361916	0.16210337206637504	0.692	0.376	1	0.017188545656361916	8.603126025770425e-7	BEC
Magi1	5.343916404857726e-8	0.2337162782387338	0.83	0.357	0.0010280091988024806	0.017319753293035575	0.17466859853188654	0.692	0.397	1	0.017319753293035575	1.0687832524141021e-7	BEC
Colgalt1	1.4060457023978192e-8	0.23543973421556735	0.894	0.366	2.704810117702685e-4	0.01738583054059711	0.17557827765623263	0.923	0.454	1	0.01738583054059711	2.8120913850259888e-8	BEC
Gtf3c6	0.017424484907730426	0.15906977453688048	0.533	0.219	1	0.006102089248999329	0.29704154666289456	0.833	0.261	1	0.017424484907730426	0.012166943004795908	B cells
Fosl2	1.2247330816684415e-8	0.3450478730524503	0.979	0.435	2.356019029205581e-4	0.017428721768411187	0.2859613318723434	0.846	0.493	1	0.017428721768411187	2.449466148337165e-8	BEC
Ppfibp1	1.1622395799494892e-5	0.2743156633305849	0.936	0.487	0.22358002799488325	0.01742893467336592	0.2539433799633616	0.923	0.544	1	0.01742893467336592	2.3244656518905656e-5	BEC
Nfib	3.1971793945038934e-5	0.3996070414738282	1	0.666	0.615041400120714	0.017466832745088597	0.37711140061339377	1	0.703	1	0.017466832745088597	6.394256569446979e-5	BEC
Rbm4b	2.5073436705934187e-9	0.1886378322633721	0.681	0.242	4.8233770191205596e-5	0.01753174122265985	0.206559489482111	0.615	0.282	1	0.01753174122265985	5.0146873349000604e-09	BEC
Kcmf1	3.7467869401588186e-6	0.16689745985062304	0.83	0.372	0.0720769403678352	0.01754812058316907	0.18609825338062835	0.846	0.458	1	0.01754812058316907	7.493559841905263e-6	BEC
Ecd	0.01756084183206319	0.20319217770095502	0.714	0.222	1	1.8872974572130814e-4	0.17489297781712124	0.5	0	1	0.01756084183206319	0.00037742387252569654	cLEC
Acox1	1.9794225409445672e-11	0.26884467512943894	0.851	0.32	3.807815142015064e-7	0.01759649978795864	0.1531573748198624	0.769	0.372	1	0.01759649978795864	3.9588450818499507e-11	BEC
Tceanc2	0.017628930617224856	0.28696690586667484	0.571	0.175	1	0.0028344675660104865	0.22403353421377753	0.5	0.036	1	0.017628930617224856	0.005660900925638207	cLEC
Terf1	0.017628930617224856	0.20919614122973032	0.571	0.175	1	0.0040724441711710285	0.27590167819816924	0.5	0.036	1	0.017628930617224856	0.008128303540814756	cLEC
mt-Co2	7.278144442582042e-4	0.22625222367486342	0.979	0.881	1	0.01770147784148731	0.28893173330454425	1	0.867	1	0.01770147784148731	0.0014550991746511384	BEC
Gigyf1	1.1328643429549984e-11	0.18944527632494473	0.745	0.236	2.1792911365425304e-7	0.017739722670168045	0.22149943812163117	0.538	0.274	1	0.017739722670168045	2.2657286858971586e-11	BEC
Prrc2c	1.8736280442488072e-9	0.4897138957033289	1	0.501	3.604298268721431e-5	0.01778881326890843	0.3523407779886468	1	0.581	1	0.01778881326890843	3.747256084987126e-9	BEC
Ptprb	0.0025686208428946345	0.2600342262265358	0.915	0.574	1	0.01780119285913828	0.40562982283095994	0.923	0.585	1	0.01780119285913828	0.005130643872754719	BEC
