gene	1_p_val	1_avg_log2FC	1_pct.1	1_pct.2	1_p_val_adj	2_p_val	2_avg_log2FC	2_pct.1	2_pct.2	2_p_val_adj	max_pval	minimump_p_val	lec_type
Ptpra	3.912293856445445e-6	-0.31880116938166037	0.239	0.875	0.08236552255974595	7.59076773745016e-7	-0.43718022488498315	0.291	0.885	0.01598084331765382	3.912293856445445e-6	1.5181529712924833e-6	fLEC
Dctn2	5.7952550183126895e-9	-0.4590161256689756	0.109	0.768	1.2200750390053706e-4	3.9371590217626825e-6	-0.340715802062113	0.22	0.769	0.08288900888516976	3.9371590217626825e-6	1.1590510003040385e-8	fLEC
Fkbp7	3.939089506713106e-6	-0.3918273746079435	0.028	0.507	0.08292965138483102	2.3511918583751936e-9	-0.3541809239462882	0.016	0.556	4.949964219437295e-5	3.939089506713106e-6	4.702383711222284e-9	Collecting
Enho	3.939089506713106e-6	-0.3029239658306528	0.028	0.507	0.08292965138483102	6.919457649441767e-7	-0.2772091619859194	0.048	0.519	0.014567534189369753	3.939089506713106e-6	1.383891051099413e-6	Collecting
Add3	3.95552135285396e-6	-0.46950330364107007	0.323	0.731	0.08327559104163441	2.6610695890968733e-23	-0.4849985847753278	0.256	0.754	5.602349805925647e-19	3.95552135285396e-6	5.322139178193775e-23	T cells
Fam168a	8.703831524749508e-10	-0.3667102526548352	0.062	0.458	1.832417650905514e-5	3.961185833335844e-6	-0.31228525663597306	0.087	0.375	0.08339484534921954	3.961185833335844e-6	1.7407663041923292e-9	cLEC
Crip1	3.964891257170568e-6	-0.3847292223481362	0.523	0.807	0.08347285563721196	8.118572177317186e-25	-0.47258169338583556	0.512	0.873	1.7092030004905873e-20	3.964891257170568e-6	1.6237144354634354e-24	B cells
Atp6v0b	3.993260811766496e-6	-0.34794754903636027	0.423	0.682	0.08407011987012004	2.736504375013198e-16	-0.31990771034714416	0.358	0.689	5.761162660715286e-12	3.993260811766496e-6	5.473008750026416e-16	B cells
Dhrs7	1.3435036088958157e-10	-0.37340959692267206	0.098	0.542	2.828478147808361e-6	4.01587890507432e-6	-0.3338510899120676	0.082	0.375	0.08454629858852966	4.01587890507432e-6	2.6870072176111314e-10	cLEC
Tmem109	4.0236578549451955e-6	-0.434507810020893	0.217	0.714	0.0847100688201612	2.0354208311761597e-12	-0.5616657509070981	0.15	0.846	4.285171475875169e-8	4.0236578549451955e-6	4.0708416623481746e-12	fLEC
Sdhc	4.034056884840639e-6	-0.3818098377070492	0.031	0.231	0.08492899959654997	6.364673110382404e-9	-0.3076880845530069	0.086	0.4	1.3399546299288075e-4	4.034056884840639e-6	1.2729346180255739e-8	unassigned-LEC
Tmem50a	1.6274328989044546e-6	-0.4257701235615651	0.304	0.625	0.03426234482063548	4.0710119465148745e-6	-0.5588743092941524	0.301	0.656	0.08570701450997766	4.0710119465148745e-6	3.25486314927107e-6	cLEC
Tecr	4.142837368318493e-6	-0.3091865040733187	0.098	0.415	0.08721915511520924	3.0877002444456967e-11	-0.3053663556411994	0.067	0.484	6.500535324631526e-7	4.142837368318493e-6	6.175400488796049e-11	Marco_LEC
H3f3a	1.7709169701344253e-10	-0.5664750372678311	0.643	0.833	3.7283114972240055e-6	4.149498946785291e-6	-0.5514371879463158	0.594	0.781	0.08735940132667074	4.149498946785291e-6	3.5418339399552334e-10	cLEC
Lrrfip1	1.132482549470791e-8	-0.6325444584238482	0.261	0.946	2.384215511400856e-4	4.152529648845299e-6	-0.4524475297050963	0.291	0.808	0.08742320669714007	4.152529648845299e-6	2.264965086116409e-8	fLEC
Asap1	4.180269304313976e-6	-0.3243934805281237	0.082	0.366	0.08800720966372214	8.120389016757131e-10	-0.2508624423604823	0.088	0.516	1.709585499697879e-5	4.180269304313976e-6	1.6240778026920154e-9	Marco_LEC
Acbd6	9.880121808777214e-7	-0.2988977311100186	0.012	0.192	0.020800620444018668	4.196629331618226e-6	-0.2517859221200157	0.075	0.3	0.08835163731855851	4.196629331618226e-6	1.976023385587373e-6	unassigned-LEC
Nceh1	4.200312401517983e-6	-0.3621935214804388	0.09	0.439	0.0884291769891581	1.6374581986154464e-9	-0.3893301642029888	0.096	0.516	3.447340745545099e-5	4.200312401517983e-6	3.2749163945496174e-9	Marco_LEC
Clec14a	4.217511237146927e-6	-0.2951103355217617	0.006	0.154	0.08879126407565426	1.6101751740105496e-21	-0.5928310211239342	0.031	0.4	3.38990179384441e-17	4.217511237146927e-6	3.2203503480211037e-21	unassigned-LEC
Marc2	4.224615246439461e-6	-0.4728939665144996	0.061	0.308	0.08894082478328996	8.916626561625211e-18	-0.9108475589021592	0.126	0.65	1.8772173900189557e-13	4.224615246439461e-6	1.7833253123250477e-17	unassigned-LEC
Mrpl57	4.227646493358333e-6	-0.30314468672016515	0.043	0.269	0.08900464162467299	1.4634519095978866e-8	-0.2951204700698764	0.082	0.375	3.0810053052764304e-4	4.227646493358333e-6	2.926903797778854e-8	unassigned-LEC
Ptn	2.785254131945203e-11	-0.9811573303804575	0.139	0.659	5.863795523984236e-7	4.246444801488386e-6	-0.4580981821122645	0.134	0.484	0.089400402405735	4.246444801488386e-6	5.5705082638128166e-11	Marco_LEC
Cdca8	4.251818720051717e-6	-0.34555607479794803	0.031	0.231	0.0895135395132488	1.3171774297736558e-9	-0.41534837370204075	0.075	0.375	2.7730536429024776e-5	4.251818720051717e-6	2.6343548578123528e-9	unassigned-LEC
Abca3	4.866101883610058e-12	-0.37104375914239757	0.036	0.458	1.0244604295564255e-7	4.262476365742093e-6	-0.2706089390978064	0.046	0.281	0.08973791492796829	4.262476365742093e-6	9.732203767196423e-12	cLEC
Atn1	4.276878939713251e-6	-0.2875331443445575	0.109	0.625	0.09004113231778307	3.0204814861010824e-7	-0.32947972960968674	0.189	0.769	0.006359019672688608	4.276878939713251e-6	6.040962059871325e-7	fLEC
Golim4	4.276878939713251e-6	-0.2831001274103447	0.109	0.625	0.09004113231778307	5.394428455006956e-7	-0.2659293606346401	0.102	0.538	0.011356890226326145	4.276878939713251e-6	1.0788854000028087e-6	fLEC
Fam98b	4.308259462858894e-6	-0.3035812909505147	0.109	0.607	0.0907017864715683	2.508135411549486e-7	-0.28943627475270906	0.134	0.654	0.0052803774819351335	4.308259462858894e-6	5.016270194024645e-7	fLEC
Pnrc2	4.360235461735349e-6	-0.3684952500313668	0.139	0.488	0.09179603717591431	1.1315414082746264e-8	-0.4272374383859356	0.167	0.645	2.382234126840571e-4	4.360235461735349e-6	2.2630828037453862e-8	Marco_LEC
B4galnt1	4.3625480979514505e-6	-0.48495676350578226	0.339	0.679	0.09184472510617189	1.3545205969245446e-13	-0.3495796172283515	0.28	0.667	2.851672212705244e-9	4.3625480979514505e-6	2.709041193848898e-13	T cells
Aprt	4.3725759860136976e-6	-0.38305863539812435	0.13	0.643	0.09205584223354638	8.331615989314194e-7	-0.3342600417324955	0.181	0.731	0.017540551142303174	4.3725759860136976e-6	1.6663225037045883e-6	fLEC
Ccdc186	9.89973403817267e-7	-0.5242477517035675	0.304	0.929	0.02084191007056492	4.378737398180648e-6	-0.4235618839909288	0.299	0.846	0.09218555844389718	4.378737398180648e-6	1.9799458275871922e-6	fLEC
Crybb3	4.381279034556688e-6	-0.3143127223309708	0	0.375	0.09223906751452195	4.388895352377889e-15	-0.34917570598454833	0.016	0.538	9.239941385361169e-11	4.381279034556688e-6	8.777790704755768e-15	fLEC
Il13ra2	4.381279034556688e-6	-0.2857881366506772	0	0.375	0.09223906751452195	1.849113604373148e-11	-0.33791940929313025	0.024	0.462	3.8929388712867884e-7	4.381279034556688e-6	3.698227208712104e-11	fLEC
Macf1	9.095706370708796e-13	-0.8445486163565692	0.375	0.75	1.9149190622253226e-8	4.393824746396289e-6	-0.6733987758094186	0.37	0.656	0.09250319238588108	4.393824746396289e-6	1.819141274140929e-12	cLEC
Ssh1	4.429054002699371e-6	-0.3556891035394855	0.056	0.536	0.09324487391882985	1.5379577554587705e-6	-0.3858840165913458	0.159	0.704	0.032378624625673494	4.429054002699371e-6	3.0759131456034815e-6	Collecting
Stxbp6	4.430966870583606e-6	-0.5457559878504327	0.139	0.667	0.09328514552639665	2.712339105384982e-8	-0.44609135731393634	0.111	0.778	5.710287518567003e-4	4.430966870583606e-6	5.424678137202118e-8	Collecting
Ackr4	4.441114336551053e-6	-1.4761111778662352	0	0.75	0.09349878012740931	9.906883366545692e-12	-1.231319694016581	0	0.6	2.0856961551588645e-7	4.441114336551053e-6	1.981376673299322e-11	Valve
Cav2	6.848231243736558e-8	-0.7112168946074292	0.333	0.812	0.0014417581237438576	4.456437142467276e-6	-0.5925746790236501	0.365	0.926	0.09382137116036357	4.456437142467276e-6	1.3696462018490383e-7	Collecting
Dnmt3a	5.451011602489305e-10	-0.6695317168554187	0.217	0.929	1.1476014726720735e-5	4.461590025882163e-6	-0.4529789497059932	0.315	0.885	0.09392985481489718	4.461590025882163e-6	1.0902023202007253e-9	fLEC
Rps13	3.237181151085422e-7	-0.43829738276744523	0.739	0.946	0.00681523747738014	4.466568775020634e-6	-0.2864220428925104	0.882	0.962	0.09403467242050942	4.466568775020634e-6	6.474361254236666e-7	fLEC
Gm14964	4.467299228063858e-6	-0.4914123208639295	0.083	0.609	0.0940500506484284	7.302093219539599e-8	-0.4264278568759111	0.032	0.519	0.0015373096855096718	4.467299228063858e-6	1.4604185905873564e-7	Collecting
Cr2	4.469438745449333e-6	-0.28496790599779137	0.085	0.15	0.09409509390794482	9.613263719838712e-7	-0.3189729020758275	0.085	0.166	0.02023880410937644	4.469438745449333e-6	1.9226518198193503e-6	FRC
Anapc5	4.5059533559242544e-6	-0.29780745649171253	0.037	0.25	0.09486383600227333	1.200673286299997e-6	-0.296091025211188	0.091	0.35	0.025277774696473836	4.5059533559242544e-6	2.401345130983655e-6	unassigned-LEC
Arl2bp	4.515500763643677e-6	-0.3528151745806438	0.056	0.565	0.09506483757699033	9.299406335767654e-7	-0.3232907041530594	0.079	0.593	0.01957804015869164	4.515500763643677e-6	1.8598804023639498e-6	Collecting
Dock1	1.6366921894356734e-6	-0.25043423610645016	0.107	0.417	0.03445728066418923	4.536733502113036e-6	-0.32390695233243666	0.073	0.344	0.09551185041998574	4.536733502113036e-6	3.273381700110025e-6	cLEC
Cpne2	4.547204272964991e-6	-0.5829301252818991	0.25	0.826	0.09573229155873196	3.5579988174866806e-7	-0.610800248337446	0.254	0.852	0.007490654910454708	4.547204272964991e-6	7.115996369037798e-7	Collecting
Acap1	4.559324571462015e-6	-0.34659459306409135	0.097	0.487	0.0959874602029898	7.260601101150937e-20	-0.35830753653239295	0.127	0.509	1.5285743498253067e-15	4.559324571462015e-6	1.4521202202301929e-19	T cells
Sncg	4.56920318081961e-6	-0.394056791143258	0.022	0.429	0.09619543456579524	5.596045396452201e-17	-0.7150582107144742	0.024	0.615	1.178135437315082e-12	4.56920318081961e-6	1.1192090792904413e-16	fLEC
Capg	4.591006515169006e-6	-0.32973408965264506	0.432	0.703	0.09665446016385308	3.8737206291352445e-22	-0.4124007844645423	0.372	0.725	8.15534404051843e-18	4.591006515169006e-6	7.747441258270506e-22	B cells
Mxd4	4.6043122099059795e-6	-0.3463577768021334	0.144	0.391	0.09693458495515059	1.265750677137788e-31	-0.3804972420141841	0.101	0.406	2.664784900578185e-27	4.6043122099059795e-6	2.531501354275577e-31	B cells
Racgap1	4.652746798708772e-6	-0.3493633305618817	0.012	0.173	0.09795427835321577	6.02172425941933e-10	-0.31190083489102527	0.055	0.325	1.2677536083355517e-5	4.652746798708772e-6	1.2043448515212543e-9	unassigned-LEC
Lbh	4.657816890777216e-6	-0.3470767434579983	0.025	0.212	0.09806101900153273	3.2288142068772675e-12	-0.36125595753503326	0.055	0.375	6.797622549738711e-8	4.657816890777216e-6	6.457628413744104e-12	unassigned-LEC
Rbm42	4.721609083551679e-6	-0.31780399435774914	0.031	0.231	0.0994040360360135	9.928964236731721e-8	-0.3056648805599599	0.089	0.375	0.002090344840759129	4.721609083551679e-6	1.9857927487620167e-7	unassigned-LEC
Erp29	9.607838051168771e-11	-0.491791223271723	0.098	0.556	2.0227381449125615e-6	4.729695799643886e-6	-0.43650006641927047	0.142	0.469	0.09957428566990273	4.729695799643886e-6	1.921567610141437e-10	cLEC
Cox7a2l	4.763371723517414e-6	-0.5500355448188138	0.074	0.327	0.10028326489521212	2.6067161897839293e-8	-0.5390307765406293	0.113	0.425	5.487919594352106e-4	4.763371723517414e-6	5.213432311618156e-8	unassigned-LEC
Actr10	6.1531094149802085e-9	-0.46868803731220654	0.152	0.786	1.2954141251357833e-4	4.80014542180486e-6	-0.2966121267749747	0.22	0.769	0.10105746156525773	4.80014542180486e-6	1.230621879209964e-8	fLEC
Ckap2l	4.804226476177532e-6	-0.29303423592258093	0.012	0.173	0.10114338000296558	5.427060091231795e-12	-0.3385397326346555	0.051	0.35	1.1425589610070299e-7	4.804226476177532e-6	1.0854120182434125e-11	unassigned-LEC
Cul3	1.4594304397312025e-8	-0.5446147217568629	0.196	0.839	3.0725389047661005e-4	4.807493835508794e-6	-0.4269688274092764	0.386	0.923	0.10121216771896664	4.807493835508794e-6	2.9188608581630233e-8	fLEC
Dbi	4.895669006624738e-9	-0.5845722120241974	0.295	0.681	1.0306851959647061e-4	4.8131335784135835e-6	-0.5958185556995972	0.256	0.594	0.10133090122634117	4.8131335784135835e-6	9.79133798928188e-9	cLEC
Ldb2	2.689801691661886e-8	-0.4711781630892082	0.098	0.512	5.662839501455769e-4	4.83978027388661e-6	-0.2703742658099293	0.197	0.645	0.1018918941061348	4.83978027388661e-6	5.379603310973422e-8	Marco_LEC
Ier5	4.8537943901270865e-6	-0.530047710366924	0.413	0.946	0.10218693329534555	1.6584024020461761e-6	-0.5145825685206411	0.512	0.923	0.034914345770278146	4.8537943901270865e-6	3.3168020537938256e-6	fLEC
Kalrn	4.855553377727728e-6	-0.33009159079575184	0.028	0.493	0.10222396526130186	7.404800780683212e-8	-0.30606103867308876	0.063	0.63	0.0015589327083572367	4.855553377727728e-6	1.4809601013055678e-7	Collecting
Lrrc8c	4.862555167417335e-6	-0.4025694781932663	0.018	0.192	0.10237137393963716	2.699330764560276e-8	-0.3805168827920401	0.104	0.425	5.682901058628749e-4	4.862555167417335e-6	5.398661456256669e-8	unassigned-LEC
Ier2	4.891454144428974e-6	-0.6246979024871533	0.385	0.732	0.10297978410266319	1.2288101546048901e-7	-0.6676667628698275	0.322	0.806	0.0025870140184896754	4.891454144428974e-6	2.457620158212341e-7	Marco_LEC
Ap2a2	4.912736313314738e-6	-0.5179186460686935	0.189	0.537	0.10342783760421519	2.7122411375732845e-8	-0.47681576075925325	0.151	0.581	5.710081266933035e-4	4.912736313314738e-6	5.424482201584033e-8	Marco_LEC
Uqcc2	4.924262834809988e-6	-0.42140100177437056	0.196	0.768	0.10367050546125468	9.80407438330159e-7	-0.4634408427037744	0.315	0.846	0.02064051779916484	4.924262834809988e-6	1.960813915461572e-6	fLEC
Nek2	4.960423275396844e-6	-0.27777384854593473	0.012	0.173	0.10443179121692976	3.724260685933733e-14	-0.26630084715145586	0.033	0.325	7.840686022096288e-10	4.960423275396844e-6	7.448521371867313e-14	unassigned-LEC
Ypel2	4.961348488974119e-6	-0.4372600837691904	0.083	0.594	0.10445126973837213	5.099257670067847e-9	-0.4781658570456929	0.095	0.778	1.0735467172793838e-4	4.961348488974119e-6	1.019851531413323e-8	Collecting
Idh3g	4.9747654431897e-6	-0.3472632584782094	0.031	0.231	0.10473373687547276	4.0233508997832035e-12	-0.3740982475054575	0.058	0.375	8.470360649313578e-8	4.9747654431897e-6	8.046701799550191e-12	unassigned-LEC
Gng10	5.079751314668856e-6	-0.3100853336148938	0.279	0.562	0.10694400442772342	3.750887357282149e-29	-0.3780511334224577	0.205	0.598	7.8967431532861085e-25	5.079751314668856e-6	7.501774714564285e-29	B cells
Kmt2e	5.114971110061803e-6	-0.41030018177776084	0.532	0.808	0.10768548678013114	1.4446696443484487e-6	-0.252248971218635	0.447	0.696	0.03041463002246789	5.114971110061803e-6	2.889337201626516e-6	T cells
Usp34	5.114997758177201e-6	-0.526505982281759	0.197	0.561	0.10768604780290461	3.753734212602416e-8	-0.35182980056110547	0.172	0.645	7.902736637791866e-4	5.114997758177201e-6	7.507468284299601e-8	Marco_LEC
Psmd6	5.117829888705678e-6	-0.4227794865889711	0.164	0.537	0.10774567264692064	2.9042357074110476e-7	-0.33923757470038296	0.146	0.581	0.006114287434812479	5.117829888705678e-6	5.808470571363592e-7	Marco_LEC
Dap	5.139426498766265e-6	-0.41730836464434323	0.056	0.536	0.10820034607852617	2.4581678521018643e-11	-0.422328581121762	0.032	0.704	5.175180779030055e-7	5.139426498766265e-6	4.9163357041432876e-11	Collecting
Ndufb2	5.145876535503962e-6	-0.41098982338837325	0.283	0.857	0.10833613870196492	5.996106578533327e-8	-0.473159451375949	0.252	0.846	0.0012623603179786212	5.145876535503962e-6	1.199221279753372e-7	fLEC
Ccl21a	5.150649204723493e-6	-0.37439601917680154	0.581	0.583	0.1084366177070437	2.006310313055137e-88	-0.8843068831558587	0.605	0.914	4.22388510207498e-84	5.150649204723493e-6	4.012620626110334e-88	BEC
Nudt4	4.874727823369761e-7	-0.6155042715937287	0.348	0.893	0.010262764486540359	5.1580094318857055e-6	-0.5304686706218131	0.409	0.923	0.10859157256948976	5.1580094318857055e-6	9.74945327044238e-7	fLEC
Jup	2.659458833871794e-7	-0.7162085065589803	0.222	0.797	0.005598958682950289	5.164850531453119e-6	-0.5536382013644858	0.349	0.889	0.10873559823868252	5.164850531453119e-6	5.318916960471464e-7	Collecting
Ptprcap	4.540507873285161e-7	-0.5439204541976779	0.468	0.795	0.00955913122562725	5.17658363107622e-6	-0.2508389549882618	0.612	0.86	0.10898261518504766	5.17658363107622e-6	9.081013684949146e-7	T cells
Stmn1	5.1907442785998865e-6	-0.2974257454660571	0.022	0.429	0.10928073929736341	1.5122654714840365e-8	-0.2883060878902562	0.063	0.5	3.1837724971153417e-4	5.1907442785998865e-6	3.024530920098598e-8	fLEC
Cdk2ap1	5.202545980229197e-6	-0.3383735850652959	0.025	0.212	0.10952920052176529	1.8114814097191835e-9	-0.3032797635108159	0.075	0.375	3.813711811881797e-5	5.202545980229197e-6	3.6229628161569017e-9	unassigned-LEC
Mpnd	5.242568975955957e-6	-0.34764684460231554	0.028	0.493	0.11037180465080076	3.801972745102061e-6	-0.3244356747474154	0.127	0.704	0.08004293220263368	5.242568975955957e-6	7.603931035207366e-6	Collecting
Col23a1	2.504782167044882e-6	-0.43740642709786764	0.028	0.493	0.052733178962795904	5.2740082802128714e-6	-0.3812012311670384	0.079	0.519	0.11103369632332158	5.2740082802128714e-6	5.0095580601560635e-6	Collecting
Cfdp1	2.8844072357184606e-10	-0.6532489388226426	0.174	0.857	6.072542553358075e-6	5.284739464064197e-6	-0.46396958861126686	0.362	0.808	0.11125961993694354	5.284739464064197e-6	5.768814470604924e-10	fLEC
Stag2	5.320989265091884e-6	-0.398057773083657	0.139	0.488	0.11202278699797943	2.0001390772951955e-8	-0.30592730751905794	0.117	0.548	4.210892799429575e-4	5.320989265091884e-6	4.00027811458482e-8	Marco_LEC
Gpm6a	7.871031322484972e-7	-0.6320411667060293	0.25	0.841	0.01657088224322761	5.340767002610322e-6	-0.5157737385912062	0.333	0.889	0.1124391677059551	5.340767002610322e-6	1.5742056449656536e-6	Collecting
Junb	1.709467935201559e-6	-0.33244171236437725	0.913	1	0.035989428439798424	5.345771585562666e-6	-0.28952411895547625	0.906	0.962	0.1125445291908508	5.345771585562666e-6	3.4189329481224976e-6	fLEC
Ptn	1.922734142222181e-6	-0.34836129096689594	0.027	0.264	0.04047932189620358	5.359424033219732e-6	-0.3138260536271442	0.018	0.188	0.11283195417137502	5.359424033219732e-6	3.845464587537782e-6	cLEC
2900026A02Rik	8.606329445830916e-10	-0.7145650240352026	0.111	0.797	1.8118905382307827e-5	5.363743228832917e-6	-0.4796186020583606	0.222	0.778	0.1129228861966194	5.363743228832917e-6	1.7212658884254916e-9	Collecting
Astn1	1.883142450076718e-9	-0.5131563546534519	0.13	0.875	3.9645798001465144e-5	5.368391057416201e-6	-0.36770733582584225	0.244	0.808	0.11302073693178327	5.368391057416201e-6	3.76628489660721e-9	fLEC
Mia2	5.377966602027664e-6	-0.3084635867733606	0.152	0.696	0.11322233087248841	1.090912501047674e-6	-0.3137108060776867	0.213	0.808	0.02296698088455668	5.377966602027664e-6	2.1818238120052635e-6	fLEC
Tgfb1	5.380811539973719e-6	-0.4382109646789109	0.055	0.288	0.11328222535106672	8.626139878243924e-7	-0.29267764823459963	0.08	0.325	0.018160612285666934	5.380811539973719e-6	1.7252272315458922e-6	unassigned-LEC
Bambi	5.411000968987998e-6	-0.34011558473397974	0.09	0.415	0.11391780340010432	8.229345126803709e-12	-0.42265923325227645	0.046	0.419	1.7325240295459848e-7	5.411000968987998e-6	1.6458690253539683e-11	Marco_LEC
Ctbp1	5.415657926970271e-6	-0.3903749985298471	0.111	0.652	0.11401584633650512	8.320286437923485e-7	-0.45251706344086207	0.159	0.741	0.017516699037760312	5.415657926970271e-6	1.6640565953130344e-6	Collecting
Ccdc90b	4.887366869395397e-9	-0.3616253754547156	0.022	0.607	1.028937347013813e-4	5.42650262971872e-6	-0.2603351886513349	0.102	0.5	0.11424415986346821	5.42650262971872e-6	9.774733714904416e-9	fLEC
Myct1	5.4716037369545336e-6	-0.3069197069381408	0.018	0.192	0.1151936734741038	9.084858618267221e-11	-0.4236264375483861	0.075	0.4	1.912635284903798e-6	5.4716037369545336e-6	1.8169717235709095e-10	unassigned-LEC
Gem	9.497404314217667e-8	-0.548661825280357	0.295	0.667	0.0019994885302722456	5.49431767537016e-6	-0.6027424861601578	0.228	0.562	0.11567187001956798	5.49431767537016e-6	1.899480772642844e-7	cLEC
Pde8a	5.497287424357854e-6	-0.2539888921388046	0.025	0.212	0.11573439214500589	1.275139881288471e-13	-0.2865496622024596	0.042	0.35	2.684551992076618e-9	5.497287424357854e-6	2.5502797625767725e-13	unassigned-LEC
Fcho2	5.520617829153234e-6	-0.34089595293078745	0.031	0.231	0.11622556715716303	2.878494091471702e-7	-0.3239324946059192	0.095	0.375	0.006060093610775374	5.520617829153234e-6	5.75698735437058e-7	unassigned-LEC
Ftl1	5.544202932728571e-6	-0.2912893045528002	0.891	1	0.11672210434273461	2.1302076836465894e-6	-0.373092164650046	0.819	0.962	0.044847262363811646	5.544202932728571e-6	4.260410829508405e-6	fLEC
Isyna1	5.5954714118783425e-6	-0.34787230322960594	0.056	0.551	0.11780145963427474	1.4018860584893575e-6	-0.3186494057080559	0.095	0.63	0.029513907189376444	5.5954714118783425e-6	2.8037701516941964e-6	Collecting
Zmynd8	5.599445867039999e-6	-0.33243676462090055	0.098	0.415	0.11788513383879311	1.656983918787978e-11	-0.28186366716713473	0.071	0.516	3.48844824422433e-7	5.599445867039999e-6	3.313967837548495e-11	Marco_LEC
Mrfap1	5.605640030667204e-6	-0.5099947336305036	0.123	0.442	0.11801553956563665	1.4280302134787192e-6	-0.46588960926784495	0.155	0.475	0.030064320084367477	5.605640030667204e-6	2.856058387687146e-6	unassigned-LEC
Tec	5.605770677171821e-6	-0.31920194122505835	0.207	0.474	0.11801829006649835	7.298169187603834e-21	-0.2758938328263388	0.15	0.454	1.536483559066235e-16	5.605770677171821e-6	1.459633837520767e-20	B cells
Tcf3	5.650588054762795e-6	-0.3506668909142474	0.025	0.212	0.11896183031692113	3.4801399004918487e-15	-0.48448606366020575	0.044	0.375	7.32673853250549e-11	5.650588054762795e-6	6.960279800983684e-15	unassigned-LEC
Cnot10	5.680273639530271e-6	-0.28921485576235917	0.174	0.75	0.1195868009330308	8.779970267184602e-9	-0.3701307527466357	0.181	0.846	1.8484471403503743e-4	5.680273639530271e-6	1.75599404572813e-8	fLEC
Gtf2i	5.6803664994778625e-6	-0.455442434006795	0.139	0.681	0.11958875591350744	3.5981767728114137e-6	-0.41769921101902663	0.175	0.741	0.0757524155979987	5.6803664994778625e-6	7.1963405987467384e-6	Collecting
Scp2	3.2206239891053673e-7	-0.6034365104545003	0.222	0.783	0.00678037968426353	5.711519253232733e-6	-0.511324532409679	0.349	0.852	0.12024461483830873	5.711519253232733e-6	6.441246940968852e-7	Collecting
Kdelr1	8.049069000137137e-7	-0.43556005128136993	0.239	0.821	0.016945704965988715	5.769837909848589e-6	-0.42794416504526017	0.276	0.769	0.12147239751604236	5.769837909848589e-6	1.6098131521523097e-6	fLEC
Vps36	5.807976007424599e-6	-0.28282210885663844	0.025	0.212	0.12227531888431008	2.9322941941849615e-10	-0.5146742796168653	0.082	0.4	6.1733589670176e-6	5.807976007424599e-6	5.864588387510084e-10	unassigned-LEC
Adamts5	1.177174515564614e-6	-0.27744669763871954	0.036	0.292	0.02478305507618182	5.861867852569248e-6	-0.3887069719427727	0.087	0.375	0.12340990390014038	5.861867852569248e-6	2.354347645389388e-6	cLEC
Smim14	1.5950424955937135e-8	-0.31038050442301257	0.107	0.5	3.358042965973445e-4	5.8758725090709255e-6	-0.40982356897825045	0.128	0.469	0.1237047439334702	5.8758725090709255e-6	3.190084965745811e-8	cLEC
Cbx1	1.0836372049387665e-7	-0.4931268281243784	0.055	0.346	0.002281381407557585	5.876289075359449e-6	-0.3052963353424933	0.111	0.375	0.12371351390354247	5.876289075359449e-6	2.167274292450573e-7	unassigned-LEC
Laptm5	5.8924894270372896e-6	-0.39279983574814015	0.726	0.923	0.12405457990741606	8.275510915456257e-13	-0.34808014150973055	0.677	0.93	1.7422433130310058e-8	5.8924894270372896e-6	1.655102183090565e-12	T cells
Gm2000	5.967160140965898e-6	-0.2585823815085111	0.031	0.231	0.12562662244775505	1.328980010296923e-8	-0.29061594764605747	0.064	0.325	2.797901615678112e-4	5.967160140965898e-6	2.657960002931965e-8	unassigned-LEC
Kif23	5.975630654563337e-6	-0.29007124473329676	0.018	0.192	0.12580495217052193	1.4466182887701218e-15	-0.319270127000912	0.035	0.35	3.045565483347737e-11	5.975630654563337e-6	2.893236577540251e-15	unassigned-LEC
Sar1b	5.991960660321781e-6	-0.32195440667112185	0.123	0.463	0.12614874778175444	3.5344659487583785e-7	-0.3046016732235867	0.1	0.452	0.007441111161921014	5.991960660321781e-6	7.068930648271809e-7	Marco_LEC
Ankhd1	6.00490428089408e-6	-0.28562074319285535	0.217	0.839	0.12642124982566305	1.940827064306161e-11	-0.5051631118885715	0.181	0.885	4.086023218483761e-7	6.00490428089408e-6	3.8816541285746526e-11	fLEC
Psmd10	3.334284826804935e-7	-0.3309865524477299	0.109	0.714	0.0070196698458724295	6.016011908037315e-6	-0.3202749579678996	0.189	0.692	0.1266550986999096	6.016011908037315e-6	6.668568541864341e-7	fLEC
Wwc2	2.384538007229489e-6	-0.4064218251973906	0.196	0.786	0.050201678666202426	6.019012126518286e-6	-0.3053960892610153	0.252	0.846	0.1267182622995895	6.019012126518286e-6	4.769070328437474e-6	fLEC
Taf10	6.020754681901066e-6	-0.3816787053228102	0.217	0.732	0.12675494831806314	1.0468435716524882e-7	-0.4544706865137422	0.244	0.846	0.0022039197713999833	6.020754681901066e-6	2.0936870337168304e-7	fLEC
Tgfbr2	6.032032807586095e-6	-0.6019130107220959	0.417	0.768	0.12699238669811005	5.954954337692648e-7	-0.6995972085521345	0.444	0.926	0.012536965367144333	6.032032807586095e-6	1.1909905129237184e-6	Collecting
Erg	6.051313203867647e-6	-0.4259849057578252	0.164	0.512	0.12739829688102558	2.6947945633174753e-7	-0.4330420899171541	0.172	0.613	0.005673350994152281	6.051313203867647e-6	5.389588400443182e-7	Marco_LEC
