Cluster	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
Cxcl9+ TRC	GO:0090132	epithelium migration	7/191	215/9480	0.14360983776672706	0.42999376254693156	0.36538436440316896	Nrp1/Apoe/Dcn/Serpinf1/Tgfbr3/Bsg/Nr4a1	7
Cxcl9+ TRC	GO:0048041	focal adhesion assembly	3/191	66/9480	0.14761056824609808	0.43845337422960295	0.3725728636489764	Nrp1/Whamm/Lrp1	3
Cxcl9+ TRC	GO:0006024	glycosaminoglycan biosynthetic process	2/191	34/9480	0.1492758329495668	0.43845337422960295	0.3725728636489764	Hexa/Pdgfrb	2
Cxcl9+ TRC	GO:0061383	trabecula morphogenesis	2/191	34/9480	0.1492758329495668	0.43845337422960295	0.3725728636489764	Col1a1/Tgfbr3	2
Cxcl9+ TRC	GO:0048167	regulation of synaptic plasticity	4/191	103/9480	0.1539505247428821	0.45004286920575476	0.38242096058538894	Apoe/Cdk5/Chrdl1/Bace1	4
Cxcl9+ TRC	GO:0007585	respiratory gaseous exchange by respiratory system	2/191	35/9480	0.1563313063052619	0.45018166283987265	0.38253889956079407	Atp1a2/Ndn	2
Cxcl9+ TRC	GO:0061844	antimicrobial humoral immune response mediated by antimicrobial peptide	2/191	35/9480	0.1563313063052619	0.45018166283987265	0.38253889956079407	Cxcl12/Hmgn2	2
Cxcl9+ TRC	GO:1901998	toxin transport	2/191	35/9480	0.1563313063052619	0.45018166283987265	0.38253889956079407	Nrp1/Slc22a3	2
Cxcl9+ TRC	GO:1902653	secondary alcohol biosynthetic process	2/191	35/9480	0.1563313063052619	0.45018166283987265	0.38253889956079407	Hmgcs2/Apoe	2
Cxcl9+ TRC	GO:0009628	response to abiotic stimulus	16/191	603/9480	0.15722673981882812	0.4506582598149697	0.38294388469776636	Atp1a2/Atp1b1/Gpr88/Sfrp2/Gucy1b1/Cxcl12/Col1a1/Nedd4/Ei24/Cdk5/Gucy1a1/Myc/Mdk/Bace1/Gsn/Bnip3l	16
Cxcl9+ TRC	GO:0048511	rhythmic process	6/191	181/9480	0.15856201323680733	0.45336983288897587	0.3852480260376546	Cdk5/Id4/Mdk/Pla2g4a/Cbx3/Maged1	6
Cxcl9+ TRC	GO:0031497	chromatin assembly	4/191	105/9480	0.1616040758757185	0.4591145860541978	0.39012959215967163	H3f3a/Ndn/Smarca2/Cbx3	4
Cxcl9+ TRC	GO:0045814	negative regulation of gene expression, epigenetic	3/191	69/9480	0.1620668602499656	0.4591145860541978	0.39012959215967163	H3f3a/Ndn/Cbx3	3
Cxcl9+ TRC	GO:0099175	regulation of postsynapse organization	3/191	69/9480	0.1620668602499656	0.4591145860541978	0.39012959215967163	Apoe/Cdk5/Nrp2	3
Cxcl9+ TRC	GO:0006081	cellular aldehyde metabolic process	2/191	36/9480	0.16344895693992983	0.4591145860541978	0.39012959215967163	Aldh2/Idh2	2
Cxcl9+ TRC	GO:0006334	nucleosome assembly	2/191	36/9480	0.16344895693992983	0.4591145860541978	0.39012959215967163	H3f3a/Smarca2	2
Cxcl9+ TRC	GO:0031343	positive regulation of cell killing	2/191	36/9480	0.16344895693992983	0.4591145860541978	0.39012959215967163	H2-M2/H2-M3	2
Cxcl9+ TRC	GO:0002708	positive regulation of lymphocyte mediated immunity	3/191	70/9480	0.1669782040538691	0.46860155992208535	0.39819108564807826	H2-M2/Cd81/H2-M3	3
Cxcl9+ TRC	GO:0014070	response to organic cyclic compound	11/191	393/9480	0.1696194163794168	0.47094761042125877	0.4001846265902092	Atp1a2/Sult1a1/Asph/Aldh2/Nedd4/Cdk5/Serpinf1/Igfbp5/Arl6ip5/Abcc9/Zcchc3	11
Cxcl9+ TRC	GO:0050795	regulation of behavior	2/191	37/9480	0.1706234557553796	0.47094761042125877	0.4001846265902092	Apoe/Mdk	2
Cxcl9+ TRC	GO:0097006	regulation of plasma lipoprotein particle levels	2/191	37/9480	0.1706234557553796	0.47094761042125877	0.4001846265902092	Lpl/Apoe	2
Cxcl9+ TRC	GO:0050868	negative regulation of T cell activation	3/191	71/9480	0.1719329907000714	0.47094761042125877	0.4001846265902092	Ildr2/Hlx/Mdk	3
Cxcl9+ TRC	GO:0051345	positive regulation of hydrolase activity	10/191	353/9480	0.1752042965767261	0.47094761042125877	0.4001846265902092	Sfrp2/Dapk1/Asph/Psap/Rcn3/Myc/Arl6ip5/Dap/Gsn/Pdgfrb	10
Cxcl9+ TRC	GO:0070828	heterochromatin organization	3/191	72/9480	0.17692952381312366	0.47094761042125877	0.4001846265902092	H3f3a/Ndn/Cbx3	3
Cxcl9+ TRC	GO:0031529	ruffle organization	2/191	38/9480	0.17784966107328778	0.47094761042125877	0.4001846265902092	Aif1/Pdgfrb	2
Cxcl9+ TRC	GO:0043550	regulation of lipid kinase activity	2/191	38/9480	0.17784966107328778	0.47094761042125877	0.4001846265902092	Cd81/Pdgfrb	2
Cxcl9+ TRC	GO:0036473	cell death in response to oxidative stress	3/191	73/9480	0.18196611659399178	0.47094761042125877	0.4001846265902092	Aldh2/Psap/Arl6ip5	3
Cxcl9+ TRC	GO:0006071	glycerol metabolic process	1/191	10/9480	0.18423731111449393	0.47094761042125877	0.4001846265902092	Pla2g4a	1
Cxcl9+ TRC	GO:0010544	negative regulation of platelet activation	1/191	10/9480	0.18423731111449393	0.47094761042125877	0.4001846265902092	Apoe	1
Cxcl9+ TRC	GO:0019228	neuronal action potential	1/191	10/9480	0.18423731111449393	0.47094761042125877	0.4001846265902092	Gpr88	1
Cxcl9+ TRC	GO:0031338	regulation of vesicle fusion	1/191	10/9480	0.18423731111449393	0.47094761042125877	0.4001846265902092	Pla2g4a	1
Cxcl9+ TRC	GO:0033194	response to hydroperoxide	1/191	10/9480	0.18423731111449393	0.47094761042125877	0.4001846265902092	Dapk1	1
Cxcl9+ TRC	GO:0043508	negative regulation of JUN kinase activity	1/191	10/9480	0.18423731111449393	0.47094761042125877	0.4001846265902092	Sfrp2	1
Cxcl9+ TRC	GO:0044851	hair cycle phase	1/191	10/9480	0.18423731111449393	0.47094761042125877	0.4001846265902092	Ctsl	1
Cxcl9+ TRC	GO:0045628	regulation of T-helper 2 cell differentiation	1/191	10/9480	0.18423731111449393	0.47094761042125877	0.4001846265902092	Hlx	1
Cxcl9+ TRC	GO:0045762	positive regulation of adenylate cyclase activity	1/191	10/9480	0.18423731111449393	0.47094761042125877	0.4001846265902092	Timp2	1
Cxcl9+ TRC	GO:0045821	positive regulation of glycolytic process	1/191	10/9480	0.18423731111449393	0.47094761042125877	0.4001846265902092	Myc	1
Cxcl9+ TRC	GO:0046512	sphingosine biosynthetic process	1/191	10/9480	0.18423731111449393	0.47094761042125877	0.4001846265902092	Asah1	1
Cxcl9+ TRC	GO:0050961	detection of temperature stimulus involved in sensory perception	1/191	10/9480	0.18423731111449393	0.47094761042125877	0.4001846265902092	Cxcl12	1
Cxcl9+ TRC	GO:0050965	detection of temperature stimulus involved in sensory perception of pain	1/191	10/9480	0.18423731111449393	0.47094761042125877	0.4001846265902092	Cxcl12	1
Cxcl9+ TRC	GO:0061684	chaperone-mediated autophagy	1/191	10/9480	0.18423731111449393	0.47094761042125877	0.4001846265902092	Ctsa	1
Cxcl9+ TRC	GO:0070206	protein trimerization	1/191	10/9480	0.18423731111449393	0.47094761042125877	0.4001846265902092	Col1a2	1
Cxcl9+ TRC	GO:0071696	ectodermal placode development	1/191	10/9480	0.18423731111449393	0.47094761042125877	0.4001846265902092	Nrp1	1
Cxcl9+ TRC	GO:0072525	pyridine-containing compound biosynthetic process	1/191	10/9480	0.18423731111449393	0.47094761042125877	0.4001846265902092	Idh2	1
Cxcl9+ TRC	GO:0097164	ammonium ion metabolic process	1/191	10/9480	0.18423731111449393	0.47094761042125877	0.4001846265902092	Aldh2	1
Cxcl9+ TRC	GO:0140719	constitutive heterochromatin assembly	1/191	10/9480	0.18423731111449393	0.47094761042125877	0.4001846265902092	H3f3a	1
Cxcl9+ TRC	GO:1902950	regulation of dendritic spine maintenance	1/191	10/9480	0.18423731111449393	0.47094761042125877	0.4001846265902092	Apoe	1
Cxcl9+ TRC	GO:2000347	positive regulation of hepatocyte proliferation	1/191	10/9480	0.18423731111449393	0.47094761042125877	0.4001846265902092	Mdk	1
Cxcl9+ TRC	GO:2001279	regulation of unsaturated fatty acid biosynthetic process	1/191	10/9480	0.18423731111449393	0.47094761042125877	0.4001846265902092	Pla2g4a	1
Cxcl9+ TRC	GO:0060079	excitatory postsynaptic potential	2/191	40/9480	0.19243752980417797	0.47328589711142005	0.4021715702868255	Slc29a1/Cdk5	2
Cxcl9+ TRC	GO:0060761	negative regulation of response to cytokine stimulus	2/191	41/9480	0.1997897997370956	0.47328589711142005	0.4021715702868255	Tle5/Gas6	2
Cxcl9+ TRC	GO:0099565	chemical synaptic transmission, postsynaptic	2/191	41/9480	0.1997897997370956	0.47328589711142005	0.4021715702868255	Slc29a1/Cdk5	2
Cxcl9+ TRC	GO:0002684	positive regulation of immune system process	13/191	496/9480	0.20061451922779885	0.47328589711142005	0.4021715702868255	Aif1/H2-M2/Cxcl12/Il7/Cd81/Hes1/H2-M3/Gas6/Hlx/Mdk/Sox4/Zcchc3/Pla2g4a	13
Cxcl9+ TRC	GO:0001682	tRNA 5'-leader removal	1/191	11/9480	0.20069039174565884	0.47328589711142005	0.4021715702868255	Rpp21	1
Cxcl9+ TRC	GO:0002717	positive regulation of natural killer cell mediated immunity	1/191	11/9480	0.20069039174565884	0.47328589711142005	0.4021715702868255	H2-M3	1
Cxcl9+ TRC	GO:0006924	activation-induced cell death of T cells	1/191	11/9480	0.20069039174565884	0.47328589711142005	0.4021715702868255	Siva1	1
Cxcl9+ TRC	GO:0009070	serine family amino acid biosynthetic process	1/191	11/9480	0.20069039174565884	0.47328589711142005	0.4021715702868255	Phgdh	1
Cxcl9+ TRC	GO:0009583	detection of light stimulus	1/191	11/9480	0.20069039174565884	0.47328589711142005	0.4021715702868255	Gpr88	1
Cxcl9+ TRC	GO:0010225	response to UV-C	1/191	11/9480	0.20069039174565884	0.47328589711142005	0.4021715702868255	Ei24	1
Cxcl9+ TRC	GO:0014059	regulation of dopamine secretion	1/191	11/9480	0.20069039174565884	0.47328589711142005	0.4021715702868255	Cxcl12	1
Cxcl9+ TRC	GO:0015813	L-glutamate transmembrane transport	1/191	11/9480	0.20069039174565884	0.47328589711142005	0.4021715702868255	Arl6ip5	1
Cxcl9+ TRC	GO:0031268	pseudopodium organization	1/191	11/9480	0.20069039174565884	0.47328589711142005	0.4021715702868255	Cdc42ep5	1
Cxcl9+ TRC	GO:0032310	prostaglandin secretion	1/191	11/9480	0.20069039174565884	0.47328589711142005	0.4021715702868255	Pla2g4a	1
Cxcl9+ TRC	GO:0035094	response to nicotine	1/191	11/9480	0.20069039174565884	0.47328589711142005	0.4021715702868255	Atp1a2	1
Cxcl9+ TRC	GO:0035743	CD4-positive, alpha-beta T cell cytokine production	1/191	11/9480	0.20069039174565884	0.47328589711142005	0.4021715702868255	Cd81	1
Cxcl9+ TRC	GO:0036342	post-anal tail morphogenesis	1/191	11/9480	0.20069039174565884	0.47328589711142005	0.4021715702868255	Sfrp2	1
Cxcl9+ TRC	GO:0044406	adhesion of symbiont to host	1/191	11/9480	0.20069039174565884	0.47328589711142005	0.4021715702868255	Gas6	1
Cxcl9+ TRC	GO:0045954	positive regulation of natural killer cell mediated cytotoxicity	1/191	11/9480	0.20069039174565884	0.47328589711142005	0.4021715702868255	H2-M3	1
Cxcl9+ TRC	GO:0046794	transport of virus	1/191	11/9480	0.20069039174565884	0.47328589711142005	0.4021715702868255	Ctsl	1
Cxcl9+ TRC	GO:0048070	regulation of developmental pigmentation	1/191	11/9480	0.20069039174565884	0.47328589711142005	0.4021715702868255	Spns2	1
Cxcl9+ TRC	GO:0048102	autophagic cell death	1/191	11/9480	0.20069039174565884	0.47328589711142005	0.4021715702868255	Dapk1	1
Cxcl9+ TRC	GO:0048680	positive regulation of axon regeneration	1/191	11/9480	0.20069039174565884	0.47328589711142005	0.4021715702868255	Lrp1	1
Cxcl9+ TRC	GO:0071514	genomic imprinting	1/191	11/9480	0.20069039174565884	0.47328589711142005	0.4021715702868255	Ndn	1
Cxcl9+ TRC	GO:0090179	planar cell polarity pathway involved in neural tube closure	1/191	11/9480	0.20069039174565884	0.47328589711142005	0.4021715702868255	Sfrp2	1
Cxcl9+ TRC	GO:0120305	regulation of pigmentation	1/191	11/9480	0.20069039174565884	0.47328589711142005	0.4021715702868255	Spns2	1
Cxcl9+ TRC	GO:1901137	carbohydrate derivative biosynthetic process	10/191	366/9480	0.2038407122464168	0.47779520023135064	0.4060033208792477	Ramp1/Gucy1b1/Hexa/Gucy1a1/Myc/Gxylt2/Bace2/Mustn1/Itm2b/Pdgfrb	10
Cxcl9+ TRC	GO:0008544	epidermis development	5/191	156/9480	0.20647987932153275	0.4832474506941407	0.4106363347585968	Psap/Hes1/Ctsl/Igfbp5/Asah1	5
Cxcl9+ TRC	GO:0001961	positive regulation of cytokine-mediated signaling pathway	2/191	42/9480	0.20717497923719863	0.4834082848867968	0.41077300255328714	Il7/Gas6	2
Cxcl9+ TRC	GO:0002683	negative regulation of immune system process	7/191	239/9480	0.20744461534845834	0.4835176521457203	0.4108659366604044	Ildr2/Cxcl12/Tmem176b/Tmem176a/Myc/Hlx/Mdk	7
Cxcl9+ TRC	GO:0048144	fibroblast proliferation	3/191	78/9480	0.20769174173800617	0.4835176521457203	0.4108659366604044	Gas6/Myc/Pdgfrb	3
Cxcl9+ TRC	GO:0001845	phagolysosome assembly	1/191	12/9480	0.21681333346881637	0.4853537058870458	0.4124261112204041	Srpx	1
Cxcl9+ TRC	GO:0001964	startle response	1/191	12/9480	0.21681333346881637	0.4853537058870458	0.4124261112204041	Bace1	1
Cxcl9+ TRC	GO:0009065	glutamine family amino acid catabolic process	1/191	12/9480	0.21681333346881637	0.4853537058870458	0.4124261112204041	Oat	1
Cxcl9+ TRC	GO:0010743	regulation of macrophage derived foam cell differentiation	1/191	12/9480	0.21681333346881637	0.4853537058870458	0.4124261112204041	Lpl	1
Cxcl9+ TRC	GO:0030810	positive regulation of nucleotide biosynthetic process	1/191	12/9480	0.21681333346881637	0.4853537058870458	0.4124261112204041	Myc	1
Cxcl9+ TRC	GO:0032291	axon ensheathment in central nervous system	1/191	12/9480	0.21681333346881637	0.4853537058870458	0.4124261112204041	Id4	1
Cxcl9+ TRC	GO:0034377	plasma lipoprotein particle assembly	1/191	12/9480	0.21681333346881637	0.4853537058870458	0.4124261112204041	Apoe	1
Cxcl9+ TRC	GO:0034695	response to prostaglandin E	1/191	12/9480	0.21681333346881637	0.4853537058870458	0.4124261112204041	Tgfbr3	1
Cxcl9+ TRC	GO:0035313	wound healing, spreading of epidermal cells	1/191	12/9480	0.21681333346881637	0.4853537058870458	0.4124261112204041	Col5a1	1
Cxcl9+ TRC	GO:0043576	regulation of respiratory gaseous exchange	1/191	12/9480	0.21681333346881637	0.4853537058870458	0.4124261112204041	Atp1a2	1
Cxcl9+ TRC	GO:0050862	positive regulation of T cell receptor signaling pathway	1/191	12/9480	0.21681333346881637	0.4853537058870458	0.4124261112204041	Cd81	1
Cxcl9+ TRC	GO:0071398	cellular response to fatty acid	1/191	12/9480	0.21681333346881637	0.4853537058870458	0.4124261112204041	Lpl	1
Cxcl9+ TRC	GO:1900373	positive regulation of purine nucleotide biosynthetic process	1/191	12/9480	0.21681333346881637	0.4853537058870458	0.4124261112204041	Myc	1
Cxcl9+ TRC	GO:1902510	regulation of apoptotic DNA fragmentation	1/191	12/9480	0.21681333346881637	0.4853537058870458	0.4124261112204041	Igfbp3	1
Cxcl9+ TRC	GO:2000095	regulation of Wnt signaling pathway, planar cell polarity pathway	1/191	12/9480	0.21681333346881637	0.4853537058870458	0.4124261112204041	Sfrp2	1
Cxcl9+ TRC	GO:2000114	regulation of establishment of cell polarity	1/191	12/9480	0.21681333346881637	0.4853537058870458	0.4124261112204041	Gsn	1
Cxcl9+ TRC	GO:0035418	protein localization to synapse	2/191	44/9480	0.22202709747373744	0.49238336918206005	0.41839952125268737	Dlg2/Cdk5	2
Cxcl9+ TRC	GO:1904019	epithelial cell apoptotic process	3/191	82/9480	0.22882587091575088	0.49454234623571636	0.4202340977680273	Gas6/Mdk/Gsn	3
Cxcl9+ TRC	GO:0034103	regulation of tissue remodeling	2/191	45/9480	0.2294859405990225	0.49454234623571636	0.4202340977680273	Lrp1/Mdk	2
Cxcl9+ TRC	GO:0006662	glycerol ether metabolic process	1/191	13/9480	0.23261272650931653	0.49454234623571636	0.4202340977680273	Pla2g4a	1
Cxcl9+ TRC	GO:0034694	response to prostaglandin	1/191	13/9480	0.23261272650931653	0.49454234623571636	0.4202340977680273	Tgfbr3	1
Cxcl9+ TRC	GO:0035988	chondrocyte proliferation	1/191	13/9480	0.23261272650931653	0.49454234623571636	0.4202340977680273	Mustn1	1
Cxcl9+ TRC	GO:0042159	lipoprotein catabolic process	1/191	13/9480	0.23261272650931653	0.49454234623571636	0.4202340977680273	Apoe	1
Cxcl9+ TRC	GO:0042908	xenobiotic transport	1/191	13/9480	0.23261272650931653	0.49454234623571636	0.4202340977680273	Slc22a3	1
Cxcl9+ TRC	GO:0070314	G1 to G0 transition	1/191	13/9480	0.23261272650931653	0.49454234623571636	0.4202340977680273	Phgdh	1
Cxcl9+ TRC	GO:0071360	cellular response to exogenous dsRNA	1/191	13/9480	0.23261272650931653	0.49454234623571636	0.4202340977680273	Zcchc3	1
Cxcl9+ TRC	GO:0071801	regulation of podosome assembly	1/191	13/9480	0.23261272650931653	0.49454234623571636	0.4202340977680273	Gsn	1
Cxcl9+ TRC	GO:0110150	negative regulation of biomineralization	1/191	13/9480	0.23261272650931653	0.49454234623571636	0.4202340977680273	Gas6	1
Cxcl9+ TRC	GO:1901699	cellular response to nitrogen compound	10/191	380/9480	0.2367520211839443	0.5010274857220566	0.4257448022844067	Lpl/Col1a1/Col1a2/Cdk5/Col6a1/Igfbp5/Lrp1/Zcchc3/Col5a2/Nr4a1	10
Cxcl9+ TRC	GO:0046434	organophosphate catabolic process	3/191	84/9480	0.23954274885290305	0.5057923842058221	0.42979374335188597	Pla2g15/Pla2g4a/Smpdl3a	3
Cxcl9+ TRC	GO:0071248	cellular response to metal ion	3/191	84/9480	0.23954274885290305	0.5057923842058221	0.42979374335188597	Dlg2/Asph/Gsn	3
Cxcl9+ TRC	GO:0001556	oocyte maturation	1/191	14/9480	0.24809503022081136	0.5068625799415252	0.430703135121573	H3f3a	1
Cxcl9+ TRC	GO:0002726	positive regulation of T cell cytokine production	1/191	14/9480	0.24809503022081136	0.5068625799415252	0.430703135121573	Cd81	1
Cxcl9+ TRC	GO:0042921	glucocorticoid receptor signaling pathway	1/191	14/9480	0.24809503022081136	0.5068625799415252	0.430703135121573	Nedd4	1
Cxcl9+ TRC	GO:0045761	regulation of adenylate cyclase activity	1/191	14/9480	0.24809503022081136	0.5068625799415252	0.430703135121573	Timp2	1
Cxcl9+ TRC	GO:0062009	secondary palate development	1/191	14/9480	0.24809503022081136	0.5068625799415252	0.430703135121573	Tgfbr3	1
Cxcl9+ TRC	GO:0065005	protein-lipid complex assembly	1/191	14/9480	0.24809503022081136	0.5068625799415252	0.430703135121573	Apoe	1
Cxcl9+ TRC	GO:0070633	transepithelial transport	1/191	14/9480	0.24809503022081136	0.5068625799415252	0.430703135121573	Cxadr	1
Cxcl9+ TRC	GO:1901862	negative regulation of muscle tissue development	1/191	14/9480	0.24809503022081136	0.5068625799415252	0.430703135121573	Igfbp5	1
Cxcl9+ TRC	GO:1902004	positive regulation of amyloid-beta formation	1/191	14/9480	0.24809503022081136	0.5068625799415252	0.430703135121573	Apoe	1
Cxcl9+ TRC	GO:0007006	mitochondrial membrane organization	3/191	87/9480	0.2557712175049042	0.5173163075080729	0.43958612119077206	Myc/Siva1/Bnip3l	3
Cxcl9+ TRC	GO:0002834	regulation of response to tumor cell	1/191	15/9480	0.26326657567061307	0.5173163075080729	0.43958612119077206	Dapk1	1
Cxcl9+ TRC	GO:0034724	DNA replication-independent chromatin organization	1/191	15/9480	0.26326657567061307	0.5173163075080729	0.43958612119077206	H3f3a	1
Cxcl9+ TRC	GO:0039535	regulation of RIG-I signaling pathway	1/191	15/9480	0.26326657567061307	0.5173163075080729	0.43958612119077206	Zcchc3	1
Cxcl9+ TRC	GO:0042219	cellular modified amino acid catabolic process	1/191	15/9480	0.26326657567061307	0.5173163075080729	0.43958612119077206	Dpep1	1
Cxcl9+ TRC	GO:0051180	vitamin transport	1/191	15/9480	0.26326657567061307	0.5173163075080729	0.43958612119077206	Tcn2	1
Cxcl9+ TRC	GO:0051895	negative regulation of focal adhesion assembly	1/191	15/9480	0.26326657567061307	0.5173163075080729	0.43958612119077206	Lrp1	1
Cxcl9+ TRC	GO:0071800	podosome assembly	1/191	15/9480	0.26326657567061307	0.5173163075080729	0.43958612119077206	Gsn	1
Cxcl9+ TRC	GO:1901857	positive regulation of cellular respiration	1/191	15/9480	0.26326657567061307	0.5173163075080729	0.43958612119077206	Myc	1
Cxcl9+ TRC	GO:2000269	regulation of fibroblast apoptotic process	1/191	15/9480	0.26326657567061307	0.5173163075080729	0.43958612119077206	Gas6	1
Cxcl9+ TRC	GO:0071695	anatomical structure maturation	4/191	130/9480	0.2667081140815933	0.5230800178970003	0.44448379608863137	Dlg2/Hes1/H3f3a/Ctsl	4
Cxcl9+ TRC	GO:1902905	positive regulation of supramolecular fiber organization	4/191	130/9480	0.2667081140815933	0.5230800178970003	0.44448379608863137	Nrp1/Cdc42ep5/Whamm/Gsn	4
Cxcl9+ TRC	GO:0007599	hemostasis	3/191	90/9480	0.2721484938383014	0.5238549877693145	0.44514232162758316	Apoe/Gas6/Pla2g4a	3
Cxcl9+ TRC	GO:0045807	positive regulation of endocytosis	3/191	90/9480	0.2721484938383014	0.5238549877693145	0.44514232162758316	Apoe/Lrp1/Vtn	3
Cxcl9+ TRC	GO:0050817	coagulation	3/191	90/9480	0.2721484938383014	0.5238549877693145	0.44514232162758316	Apoe/Gas6/Pla2g4a	3
Cxcl9+ TRC	GO:0006809	nitric oxide biosynthetic process	2/191	51/9480	0.2744659549962979	0.5238549877693145	0.44514232162758316	Aif1/H2-M3	2
Cxcl9+ TRC	GO:0031503	protein-containing complex localization	4/191	132/9480	0.27566055076679835	0.5238549877693145	0.44514232162758316	Dlg2/Dync2li1/Nedd4/H3f3a	4
Cxcl9+ TRC	GO:0008090	retrograde axonal transport	1/191	16/9480	0.27813356817424895	0.5238549877693145	0.44514232162758316	Dlg2	1
Cxcl9+ TRC	GO:0032211	negative regulation of telomere maintenance via telomerase	1/191	16/9480	0.27813356817424895	0.5238549877693145	0.44514232162758316	Stn1	1
Cxcl9+ TRC	GO:0032986	protein-DNA complex disassembly	1/191	16/9480	0.27813356817424895	0.5238549877693145	0.44514232162758316	Myc	1
Cxcl9+ TRC	GO:0051900	regulation of mitochondrial depolarization	1/191	16/9480	0.27813356817424895	0.5238549877693145	0.44514232162758316	Dcn	1
Cxcl9+ TRC	GO:0098901	regulation of cardiac muscle cell action potential	1/191	16/9480	0.27813356817424895	0.5238549877693145	0.44514232162758316	Cxadr	1
Cxcl9+ TRC	GO:0051588	regulation of neurotransmitter transport	2/191	52/9480	0.28196926856990934	0.5278587823379686	0.44854451966181363	Bace1/Arl6ip5	2
Cxcl9+ TRC	GO:0009595	detection of biotic stimulus	1/191	17/9480	0.29270208978019985	0.5280954711580812	0.44874564442601006	Srpx	1
Cxcl9+ TRC	GO:0034508	centromere complex assembly	1/191	17/9480	0.29270208978019985	0.5280954711580812	0.44874564442601006	H3f3a	1
Cxcl9+ TRC	GO:0044346	fibroblast apoptotic process	1/191	17/9480	0.29270208978019985	0.5280954711580812	0.44874564442601006	Gas6	1
Cxcl9+ TRC	GO:0050999	regulation of nitric-oxide synthase activity	1/191	17/9480	0.29270208978019985	0.5280954711580812	0.44874564442601006	Apoe	1
Cxcl9+ TRC	GO:0060561	apoptotic process involved in morphogenesis	1/191	17/9480	0.29270208978019985	0.5280954711580812	0.44874564442601006	Tgfbr3	1
Cxcl9+ TRC	GO:0070920	regulation of production of small RNA involved in gene silencing by RNA	1/191	17/9480	0.29270208978019985	0.5280954711580812	0.44874564442601006	Nr2f1	1
Cxcl9+ TRC	GO:1901032	negative regulation of response to reactive oxygen species	1/191	17/9480	0.29270208978019985	0.5280954711580812	0.44874564442601006	Psap	1
Cxcl9+ TRC	GO:1903206	negative regulation of hydrogen peroxide-induced cell death	1/191	17/9480	0.29270208978019985	0.5280954711580812	0.44874564442601006	Psap	1
Cxcl9+ TRC	GO:1903798	regulation of production of miRNAs involved in gene silencing by miRNA	1/191	17/9480	0.29270208978019985	0.5280954711580812	0.44874564442601006	Nr2f1	1
Cxcl9+ TRC	GO:0044282	small molecule catabolic process	5/191	179/9480	0.29324391359290775	0.5287639960638472	0.4493137190565213	Oat/Apoe/Eci1/Oxct1/Etfa	5
Cxcl9+ TRC	GO:0046209	nitric oxide metabolic process	2/191	54/9480	0.2969543883998528	0.532755233483244	0.4527052467359706	Aif1/H2-M3	2
Cxcl9+ TRC	GO:0032922	circadian regulation of gene expression	2/191	55/9480	0.304430745427394	0.5362996038289835	0.4557170520661609	Id4/Maged1	2
Cxcl9+ TRC	GO:0055013	cardiac muscle cell development	2/191	55/9480	0.304430745427394	0.5362996038289835	0.4557170520661609	Cxadr/Pdgfrb	2
Cxcl9+ TRC	GO:0035108	limb morphogenesis	3/191	96/9480	0.3052000379914812	0.5362996038289835	0.4557170520661609	Sfrp2/Asph/Sox4	3
Cxcl9+ TRC	GO:0002082	regulation of oxidative phosphorylation	1/191	18/9480	0.306978101705803	0.5362996038289835	0.4557170520661609	Myc	1
Cxcl9+ TRC	GO:0007064	mitotic sister chromatid cohesion	1/191	18/9480	0.306978101705803	0.5362996038289835	0.4557170520661609	Pds5b	1
Cxcl9+ TRC	GO:0010165	response to X-ray	1/191	18/9480	0.306978101705803	0.5362996038289835	0.4557170520661609	Sfrp2	1
Cxcl9+ TRC	GO:0036297	interstrand cross-link repair	1/191	18/9480	0.306978101705803	0.5362996038289835	0.4557170520661609	Fancl	1
Cxcl9+ TRC	GO:0090141	positive regulation of mitochondrial fission	1/191	18/9480	0.306978101705803	0.5362996038289835	0.4557170520661609	Dcn	1
Cxcl9+ TRC	GO:0099149	regulation of postsynaptic neurotransmitter receptor internalization	1/191	18/9480	0.306978101705803	0.5362996038289835	0.4557170520661609	Nedd4	1
Cxcl9+ TRC	GO:0099633	protein localization to postsynaptic specialization membrane	1/191	18/9480	0.306978101705803	0.5362996038289835	0.4557170520661609	Dlg2	1
Cxcl9+ TRC	GO:0099645	neurotransmitter receptor localization to postsynaptic specialization membrane	1/191	18/9480	0.306978101705803	0.5362996038289835	0.4557170520661609	Dlg2	1
Cxcl9+ TRC	GO:0050803	regulation of synapse structure or activity	4/191	139/9480	0.30734790662556544	0.5363386024607804	0.4557501908963787	Apoe/Nedd4/Cdk5/Nrp2	4
Cxcl9+ TRC	GO:0010507	negative regulation of autophagy	2/191	56/9480	0.31189285338073025	0.538927601794393	0.45795017600860227	Ctsa/Dap	2
Cxcl9+ TRC	GO:0032507	maintenance of protein location in cell	2/191	56/9480	0.31189285338073025	0.538927601794393	0.45795017600860227	Cdk5/Gsn	2
Cxcl9+ TRC	GO:2001057	reactive nitrogen species metabolic process	2/191	56/9480	0.31189285338073025	0.538927601794393	0.45795017600860227	Aif1/H2-M3	2
Cxcl9+ TRC	GO:0051302	regulation of cell division	3/191	98/9480	0.31626688072669495	0.538927601794393	0.45795017600860227	Sfrp2/Myc/Mdk	3
