Cluster	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
Cxcl9+ TRC	GO:0032731	positive regulation of interleukin-1 beta production	1/189	40/9480	0.5538961499985674	1	0.9802065758610756	Hmgb1	1
Cxcl9+ TRC	GO:0043666	regulation of phosphoprotein phosphatase activity	1/189	40/9480	0.5538961499985674	1	0.9802065758610756	Calm3	1
Cxcl9+ TRC	GO:0043903	regulation of biological process involved in symbiotic interaction	1/189	40/9480	0.5538961499985674	1	0.9802065758610756	Trim59	1
Cxcl9+ TRC	GO:0051384	response to glucocorticoid	1/189	40/9480	0.5538961499985674	1	0.9802065758610756	Hmgb1	1
Cxcl9+ TRC	GO:0060038	cardiac muscle cell proliferation	1/189	40/9480	0.5538961499985674	1	0.9802065758610756	Cdk1	1
Cxcl9+ TRC	GO:0060761	negative regulation of response to cytokine stimulus	1/189	40/9480	0.5538961499985674	1	0.9802065758610756	Tle5	1
Cxcl9+ TRC	GO:0097300	programmed necrotic cell death	1/189	40/9480	0.5538961499985674	1	0.9802065758610756	Bok	1
Cxcl9+ TRC	GO:1904427	positive regulation of calcium ion transmembrane transport	1/189	40/9480	0.5538961499985674	1	0.9802065758610756	Calm3	1
Cxcl9+ TRC	GO:0032409	regulation of transporter activity	3/189	145/9480	0.5555670983311036	1	0.9802065758610756	Nedd4/Dmd/Calm3	3
Cxcl9+ TRC	GO:0043270	positive regulation of ion transport	3/189	145/9480	0.5555670983311036	1	0.9802065758610756	Dpysl2/Dmd/Calm3	3
Cxcl9+ TRC	GO:0007224	smoothened signaling pathway	2/189	93/9480	0.5567738459073246	1	0.9802065758610756	Gas1/Cc2d2a	2
Cxcl9+ TRC	GO:0008217	regulation of blood pressure	2/189	93/9480	0.5567738459073246	1	0.9802065758610756	Gucy1a1/Aoc3	2
Cxcl9+ TRC	GO:0008630	intrinsic apoptotic signaling pathway in response to DNA damage	2/189	93/9480	0.5567738459073246	1	0.9802065758610756	Bok/Crip1	2
Cxcl9+ TRC	GO:0031099	regeneration	2/189	93/9480	0.5567738459073246	1	0.9802065758610756	Cdk1/Ezh2	2
Cxcl9+ TRC	GO:0051345	positive regulation of hydrolase activity	7/189	353/9480	0.5603328101724805	1	0.9802065758610756	Bok/Hmgb2/Hmgb1/Hip1/Rasgrp2/Ezh2/Calm3	7
Cxcl9+ TRC	GO:0022612	gland morphogenesis	2/189	94/9480	0.5626009860675174	1	0.9802065758610756	Mki67/Nrp1	2
Cxcl9+ TRC	GO:0043244	regulation of protein-containing complex disassembly	2/189	94/9480	0.5626009860675174	1	0.9802065758610756	Ckap2/Sema5a	2
Cxcl9+ TRC	GO:0031960	response to corticosteroid	1/189	41/9480	0.5628276783513502	1	0.9802065758610756	Hmgb1	1
Cxcl9+ TRC	GO:0042475	odontogenesis of dentin-containing tooth	1/189	41/9480	0.5628276783513502	1	0.9802065758610756	Nfic	1
Cxcl9+ TRC	GO:0043266	regulation of potassium ion transport	1/189	41/9480	0.5628276783513502	1	0.9802065758610756	Nedd4	1
Cxcl9+ TRC	GO:0046605	regulation of centrosome cycle	1/189	41/9480	0.5628276783513502	1	0.9802065758610756	Plk4	1
Cxcl9+ TRC	GO:0046637	regulation of alpha-beta T cell differentiation	1/189	41/9480	0.5628276783513502	1	0.9802065758610756	Hmgb1	1
Cxcl9+ TRC	GO:0051496	positive regulation of stress fiber assembly	1/189	41/9480	0.5628276783513502	1	0.9802065758610756	Nrp1	1
Cxcl9+ TRC	GO:0071677	positive regulation of mononuclear cell migration	1/189	41/9480	0.5628276783513502	1	0.9802065758610756	Hmgb1	1
Cxcl9+ TRC	GO:0060429	epithelium development	13/189	662/9480	0.5644946130879942	1	0.9802065758610756	Gas1/Cdh2/Plk4/Cc2d2a/Cby1/Lbh/Dmd/Nrp1/Tmem107/Meox2/Ssbp3/Ezh2/Sema5a	13
Cxcl9+ TRC	GO:0007163	establishment or maintenance of cell polarity	3/189	147/9480	0.5649021499780932	1	0.9802065758610756	Cenpa/Mad2l1/Syne2	3
Cxcl9+ TRC	GO:0040008	regulation of growth	9/189	458/9480	0.5665779303568739	1	0.9802065758610756	Ccnb2/Cdk1/Gas1/H3f3a/Cdkn2c/Dpysl2/Nrp1/Tle5/Sema5a	9
Cxcl9+ TRC	GO:0043069	negative regulation of programmed cell death	12/189	612/9480	0.5670758457362817	1	0.9802065758610756	Birc5/Cdk1/Hells/Mad2l1/Bok/Hmgb2/Gas1/Cntfr/Nrp1/Ptms/Gpx4/Sema5a	12
Cxcl9+ TRC	GO:0048732	gland development	5/189	252/9480	0.5679082357251387	1	0.9802065758610756	Mki67/Ccnb2/Lbh/Nrp1/Ezh2	5
Cxcl9+ TRC	GO:0051701	biological process involved in interaction with host	2/189	95/9480	0.5683734395034972	1	0.9802065758610756	Trim59/Nrp1	2
Cxcl9+ TRC	GO:1990845	adaptive thermogenesis	2/189	95/9480	0.5683734395034972	1	0.9802065758610756	Ckb/Fabp5	2
Cxcl9+ TRC	GO:0001667	ameboidal-type cell migration	6/189	304/9480	0.5684584685786527	1	0.9802065758610756	Cdh2/Syne2/Hmgb1/Nrp1/Meox2/Sema5a	6
Cxcl9+ TRC	GO:0048738	cardiac muscle tissue development	3/189	148/9480	0.569525062314196	1	0.9802065758610756	Cdk1/Cby1/Myh11	3
Cxcl9+ TRC	GO:0002526	acute inflammatory response	1/189	42/9480	0.5715813142017151	1	0.9802065758610756	Aoc3	1
Cxcl9+ TRC	GO:0006749	glutathione metabolic process	1/189	42/9480	0.5715813142017151	1	0.9802065758610756	Gpx4	1
Cxcl9+ TRC	GO:0043618	regulation of transcription from RNA polymerase II promoter in response to stress	1/189	42/9480	0.5715813142017151	1	0.9802065758610756	Nedd4	1
Cxcl9+ TRC	GO:0050830	defense response to Gram-positive bacterium	1/189	42/9480	0.5715813142017151	1	0.9802065758610756	Hmgb2	1
Cxcl9+ TRC	GO:0061097	regulation of protein tyrosine kinase activity	1/189	42/9480	0.5715813142017151	1	0.9802065758610756	Il34	1
Cxcl9+ TRC	GO:2000243	positive regulation of reproductive process	1/189	42/9480	0.5715813142017151	1	0.9802065758610756	Pde5a	1
Cxcl9+ TRC	GO:0001678	cellular glucose homeostasis	2/189	96/9480	0.574091059899209	1	0.9802065758610756	Birc5/Ano1	2
Cxcl9+ TRC	GO:0035107	appendage morphogenesis	2/189	96/9480	0.574091059899209	1	0.9802065758610756	Gas1/Tmem107	2
Cxcl9+ TRC	GO:0035108	limb morphogenesis	2/189	96/9480	0.574091059899209	1	0.9802065758610756	Gas1/Tmem107	2
Cxcl9+ TRC	GO:0008015	blood circulation	5/189	254/9480	0.5749913656638052	1	0.9802065758610756	Gucy1a1/Aoc3/Pde5a/Dmd/Calm3	5
Cxcl9+ TRC	GO:0006874	cellular calcium ion homeostasis	4/189	202/9480	0.5759651820380013	1	0.9802065758610756	Bok/Hmgb1/Dmd/Calm3	4
Cxcl9+ TRC	GO:0051235	maintenance of location	4/189	202/9480	0.5759651820380013	1	0.9802065758610756	Aspm/Tacc3/Dmd/Calm3	4
Cxcl9+ TRC	GO:0010811	positive regulation of cell-substrate adhesion	2/189	97/9480	0.5797537283368849	1	0.9802065758610756	Dmd/Nrp1	2
Cxcl9+ TRC	GO:0030177	positive regulation of Wnt signaling pathway	2/189	97/9480	0.5797537283368849	1	0.9802065758610756	Aspm/Sema5a	2
Cxcl9+ TRC	GO:0046822	regulation of nucleocytoplasmic transport	2/189	97/9480	0.5797537283368849	1	0.9802065758610756	Cdk1/Nedd4	2
Cxcl9+ TRC	GO:0051962	positive regulation of nervous system development	4/189	203/9480	0.5798938906899804	1	0.9802065758610756	Aspm/Il34/Nrp1/Sema5a	4
Cxcl9+ TRC	GO:0005977	glycogen metabolic process	1/189	43/9480	0.5801605822262834	1	0.9802065758610756	Hmgb1	1
Cxcl9+ TRC	GO:0006073	cellular glucan metabolic process	1/189	43/9480	0.5801605822262834	1	0.9802065758610756	Hmgb1	1
Cxcl9+ TRC	GO:0006720	isoprenoid metabolic process	1/189	43/9480	0.5801605822262834	1	0.9802065758610756	Hmgcs2	1
Cxcl9+ TRC	GO:0015908	fatty acid transport	1/189	43/9480	0.5801605822262834	1	0.9802065758610756	Fabp5	1
Cxcl9+ TRC	GO:0016574	histone ubiquitination	1/189	43/9480	0.5801605822262834	1	0.9802065758610756	Uhrf1	1
Cxcl9+ TRC	GO:0019730	antimicrobial humoral response	1/189	43/9480	0.5801605822262834	1	0.9802065758610756	Hmgn2	1
Cxcl9+ TRC	GO:0030865	cortical cytoskeleton organization	1/189	43/9480	0.5801605822262834	1	0.9802065758610756	Racgap1	1
Cxcl9+ TRC	GO:0032945	negative regulation of mononuclear cell proliferation	1/189	43/9480	0.5801605822262834	1	0.9802065758610756	Pde5a	1
Cxcl9+ TRC	GO:0043113	receptor clustering	1/189	43/9480	0.5801605822262834	1	0.9802065758610756	Cdh2	1
Cxcl9+ TRC	GO:0044042	glucan metabolic process	1/189	43/9480	0.5801605822262834	1	0.9802065758610756	Hmgb1	1
Cxcl9+ TRC	GO:0046902	regulation of mitochondrial membrane permeability	1/189	43/9480	0.5801605822262834	1	0.9802065758610756	Bok	1
Cxcl9+ TRC	GO:0050672	negative regulation of lymphocyte proliferation	1/189	43/9480	0.5801605822262834	1	0.9802065758610756	Pde5a	1
Cxcl9+ TRC	GO:0050709	negative regulation of protein secretion	1/189	43/9480	0.5801605822262834	1	0.9802065758610756	Idh2	1
Cxcl9+ TRC	GO:0051899	membrane depolarization	1/189	43/9480	0.5801605822262834	1	0.9802065758610756	Bok	1
Cxcl9+ TRC	GO:0060260	regulation of transcription initiation from RNA polymerase II promoter	1/189	43/9480	0.5801605822262834	1	0.9802065758610756	Hmgb1	1
Cxcl9+ TRC	GO:0071709	membrane assembly	1/189	43/9480	0.5801605822262834	1	0.9802065758610756	Cdh2	1
Cxcl9+ TRC	GO:0010038	response to metal ion	3/189	151/9480	0.5832124221097477	1	0.9802065758610756	Crip1/Rasgrp2/Calm3	3
Cxcl9+ TRC	GO:0009152	purine ribonucleotide biosynthetic process	2/189	98/9480	0.5853613522738228	1	0.9802065758610756	Gucy1a1/Ak3	2
Cxcl9+ TRC	GO:0034762	regulation of transmembrane transport	5/189	257/9480	0.5855026756948565	1	0.9802065758610756	Aoc3/Nedd4/Dmd/Fabp5/Calm3	5
Cxcl9+ TRC	GO:0051402	neuron apoptotic process	4/189	205/9480	0.5876893514184908	1	0.9802065758610756	Birc5/Bok/Cntfr/Nrp1	4
Cxcl9+ TRC	GO:0042593	glucose homeostasis	3/189	152/9480	0.5877136796458261	1	0.9802065758610756	Birc5/Fabp5/Ano1	3
Cxcl9+ TRC	GO:0006493	protein O-linked glycosylation	1/189	44/9480	0.5885689376315217	1	0.9802065758610756	Galnt16	1
Cxcl9+ TRC	GO:0007492	endoderm development	1/189	44/9480	0.5885689376315217	1	0.9802065758610756	Ssbp3	1
Cxcl9+ TRC	GO:0014068	positive regulation of phosphatidylinositol 3-kinase signaling	1/189	44/9480	0.5885689376315217	1	0.9802065758610756	Nedd4	1
Cxcl9+ TRC	GO:0035249	synaptic transmission, glutamatergic	1/189	44/9480	0.5885689376315217	1	0.9802065758610756	Cdh2	1
Cxcl9+ TRC	GO:1901292	nucleoside phosphate catabolic process	1/189	44/9480	0.5885689376315217	1	0.9802065758610756	Pde5a	1
Cxcl9+ TRC	GO:0048589	developmental growth	9/189	467/9480	0.5903531052160954	1	0.9802065758610756	Aspm/Cdk1/Ncapg2/Gas1/H3f3a/Dpysl2/Nrp1/Ezh2/Sema5a	9
Cxcl9+ TRC	GO:0030010	establishment of cell polarity	2/189	99/9480	0.5909138645487144	1	0.9802065758610756	Cenpa/Mad2l1	2
Cxcl9+ TRC	GO:0046328	regulation of JNK cascade	2/189	99/9480	0.5909138645487144	1	0.9802065758610756	Lmnb1/Hmgb1	2
Cxcl9+ TRC	GO:0030097	hemopoiesis	11/189	571/9480	0.5915875414815348	1	0.9802065758610756	Top2a/Hmgb3/Ncapg2/Hells/Il34/Hmgb2/Tacc3/Hmgb1/Crip2/Ssbp3/Ezh2	11
Cxcl9+ TRC	GO:0033500	carbohydrate homeostasis	3/189	153/9480	0.5921840022959219	1	0.9802065758610756	Birc5/Fabp5/Ano1	3
Cxcl9+ TRC	GO:0022411	cellular component disassembly	6/189	312/9480	0.5940539021655795	1	0.9802065758610756	Stmn1/Cdk1/Ckap2/Top2a/Bok/Sema5a	6
Cxcl9+ TRC	GO:0018105	peptidyl-serine phosphorylation	4/189	207/9480	0.595400994896961	1	0.9802065758610756	Cdk1/H3f3a/Clspn/Dmd	4
Cxcl9+ TRC	GO:0001890	placenta development	2/189	100/9480	0.5964112224167457	1	0.9802065758610756	Plk4/Tppp3	2
Cxcl9+ TRC	GO:0030218	erythrocyte differentiation	2/189	100/9480	0.5964112224167457	1	0.9802065758610756	Ncapg2/Hmgb2	2
Cxcl9+ TRC	GO:0002275	myeloid cell activation involved in immune response	1/189	45/9480	0.5968097675157569	1	0.9802065758610756	Hmgb1	1
Cxcl9+ TRC	GO:0006112	energy reserve metabolic process	1/189	45/9480	0.5968097675157569	1	0.9802065758610756	Hmgb1	1
Cxcl9+ TRC	GO:0009206	purine ribonucleoside triphosphate biosynthetic process	1/189	45/9480	0.5968097675157569	1	0.9802065758610756	Ak3	1
Cxcl9+ TRC	GO:0031113	regulation of microtubule polymerization	1/189	45/9480	0.5968097675157569	1	0.9802065758610756	Stmn1	1
Cxcl9+ TRC	GO:0032722	positive regulation of chemokine production	1/189	45/9480	0.5968097675157569	1	0.9802065758610756	Hmgb1	1
Cxcl9+ TRC	GO:0032732	positive regulation of interleukin-1 production	1/189	45/9480	0.5968097675157569	1	0.9802065758610756	Hmgb1	1
Cxcl9+ TRC	GO:0034121	regulation of toll-like receptor signaling pathway	1/189	45/9480	0.5968097675157569	1	0.9802065758610756	Hmgb1	1
Cxcl9+ TRC	GO:0048260	positive regulation of receptor-mediated endocytosis	1/189	45/9480	0.5968097675157569	1	0.9802065758610756	Hip1	1
Cxcl9+ TRC	GO:0070613	regulation of protein processing	1/189	45/9480	0.5968097675157569	1	0.9802065758610756	Gas1	1
Cxcl9+ TRC	GO:1902017	regulation of cilium assembly	1/189	45/9480	0.5968097675157569	1	0.9802065758610756	Syne2	1
Cxcl9+ TRC	GO:2000736	regulation of stem cell differentiation	1/189	45/9480	0.5968097675157569	1	0.9802065758610756	Lbh	1
Cxcl9+ TRC	GO:0001654	eye development	4/189	208/9480	0.5992249576310668	1	0.9802065758610756	Gas1/Hmgb1/Cc2d2a/Nrp1	4
Cxcl9+ TRC	GO:0048880	sensory system development	4/189	208/9480	0.5992249576310668	1	0.9802065758610756	Gas1/Hmgb1/Cc2d2a/Nrp1	4
Cxcl9+ TRC	GO:0150063	visual system development	4/189	208/9480	0.5992249576310668	1	0.9802065758610756	Gas1/Hmgb1/Cc2d2a/Nrp1	4
Cxcl9+ TRC	GO:0019318	hexose metabolic process	3/189	155/9480	0.6010311190048405	1	0.9802065758610756	Hmgb1/Chst1/Fabp5	3
Cxcl9+ TRC	GO:0009145	purine nucleoside triphosphate biosynthetic process	1/189	46/9480	0.6048863922046301	1	0.9802065758610756	Ak3	1
Cxcl9+ TRC	GO:0010171	body morphogenesis	1/189	46/9480	0.6048863922046301	1	0.9802065758610756	Ssbp3	1
Cxcl9+ TRC	GO:0032637	interleukin-8 production	1/189	46/9480	0.6048863922046301	1	0.9802065758610756	Hmgb1	1
Cxcl9+ TRC	GO:0032677	regulation of interleukin-8 production	1/189	46/9480	0.6048863922046301	1	0.9802065758610756	Hmgb1	1
Cxcl9+ TRC	GO:0032784	regulation of DNA-templated transcription, elongation	1/189	46/9480	0.6048863922046301	1	0.9802065758610756	Ezh2	1
Cxcl9+ TRC	GO:0043620	regulation of DNA-templated transcription in response to stress	1/189	46/9480	0.6048863922046301	1	0.9802065758610756	Nedd4	1
Cxcl9+ TRC	GO:0045123	cellular extravasation	1/189	46/9480	0.6048863922046301	1	0.9802065758610756	Chst2	1
Cxcl9+ TRC	GO:0045913	positive regulation of carbohydrate metabolic process	1/189	46/9480	0.6048863922046301	1	0.9802065758610756	Hmgb1	1
Cxcl9+ TRC	GO:0070664	negative regulation of leukocyte proliferation	1/189	46/9480	0.6048863922046301	1	0.9802065758610756	Pde5a	1
Cxcl9+ TRC	GO:1903317	regulation of protein maturation	1/189	46/9480	0.6048863922046301	1	0.9802065758610756	Gas1	1
Cxcl9+ TRC	GO:0001764	neuron migration	2/189	102/9480	0.6072404204415928	1	0.9802065758610756	Aspm/Nrp1	2
Cxcl9+ TRC	GO:0006575	cellular modified amino acid metabolic process	2/189	102/9480	0.6072404204415928	1	0.9802065758610756	Ckb/Gpx4	2
Cxcl9+ TRC	GO:1903900	regulation of viral life cycle	2/189	102/9480	0.6072404204415928	1	0.9802065758610756	Top2a/Trim59	2
Cxcl9+ TRC	GO:0048588	developmental cell growth	3/189	157/9480	0.609752441320263	1	0.9802065758610756	Dpysl2/Nrp1/Sema5a	3
Cxcl9+ TRC	GO:0050900	leukocyte migration	4/189	211/9480	0.6105675181541276	1	0.9802065758610756	Il34/Chst2/Aoc3/Hmgb1	4
Cxcl9+ TRC	GO:0052548	regulation of endopeptidase activity	4/189	211/9480	0.6105675181541276	1	0.9802065758610756	Birc5/Bok/Hmgb1/Hip1	4
Cxcl9+ TRC	GO:0043085	positive regulation of catalytic activity	13/189	683/9480	0.6108057974323167	1	0.9802065758610756	Incenp/Cenpe/Il34/Bok/Hmgb2/Hmgb1/Pde5a/Hip1/Clspn/Rfc4/Rasgrp2/Ezh2/Calm3	13
Cxcl9+ TRC	GO:0009755	hormone-mediated signaling pathway	2/189	103/9480	0.6125722888953617	1	0.9802065758610756	Lbh/Nedd4	2
Cxcl9+ TRC	GO:0099537	trans-synaptic signaling	6/189	318/9480	0.612724188041671	1	0.9802065758610756	Gucy1a1/Cdh2/Nedd4/Fabp5/Cep89/Ezh2	6
Cxcl9+ TRC	GO:0042058	regulation of epidermal growth factor receptor signaling pathway	1/189	47/9480	0.6128020665605054	1	0.9802065758610756	Hip1	1
Cxcl9+ TRC	GO:0048524	positive regulation of viral process	1/189	47/9480	0.6128020665605054	1	0.9802065758610756	Top2a	1
Cxcl9+ TRC	GO:1900024	regulation of substrate adhesion-dependent cell spreading	1/189	47/9480	0.6128020665605054	1	0.9802065758610756	Nrp1	1
Cxcl9+ TRC	GO:1901224	positive regulation of NIK/NF-kappaB signaling	1/189	47/9480	0.6128020665605054	1	0.9802065758610756	Hmgb1	1
Cxcl9+ TRC	GO:1903510	mucopolysaccharide metabolic process	1/189	47/9480	0.6128020665605054	1	0.9802065758610756	Chst1	1
Cxcl9+ TRC	GO:0071383	cellular response to steroid hormone stimulus	2/189	104/9480	0.6178490577962017	1	0.9802065758610756	Lbh/Nedd4	2
Cxcl9+ TRC	GO:0050708	regulation of protein secretion	3/189	159/9480	0.6183468200913329	1	0.9802065758610756	Birc5/Idh2/Ano1	3
Cxcl9+ TRC	GO:0009201	ribonucleoside triphosphate biosynthetic process	1/189	48/9480	0.620559981266332	1	0.9802065758610756	Ak3	1
Cxcl9+ TRC	GO:0035306	positive regulation of dephosphorylation	1/189	48/9480	0.620559981266332	1	0.9802065758610756	Calm3	1
Cxcl9+ TRC	GO:0035383	thioester metabolic process	1/189	48/9480	0.620559981266332	1	0.9802065758610756	Hmgcs2	1
Cxcl9+ TRC	GO:0042310	vasoconstriction	1/189	48/9480	0.620559981266332	1	0.9802065758610756	Pde5a	1
Cxcl9+ TRC	GO:0061053	somite development	1/189	48/9480	0.620559981266332	1	0.9802065758610756	Meox2	1
Cxcl9+ TRC	GO:0071674	mononuclear cell migration	2/189	105/9480	0.6230707929645938	1	0.9802065758610756	Il34/Hmgb1	2
Cxcl9+ TRC	GO:0048514	blood vessel morphogenesis	8/189	428/9480	0.6251932396789658	1	0.9802065758610756	Cdh2/Hmgb1/Nedd4/Nrp1/Meox2/Notch3/Ramp1/Sema5a	8
Cxcl9+ TRC	GO:0055074	calcium ion homeostasis	4/189	215/9480	0.6253838876897322	1	0.9802065758610756	Bok/Hmgb1/Dmd/Calm3	4
Cxcl9+ TRC	GO:0002532	production of molecular mediator involved in inflammatory response	1/189	49/9480	0.6281632640844687	1	0.9802065758610756	Ezh2	1
Cxcl9+ TRC	GO:0010761	fibroblast migration	1/189	49/9480	0.6281632640844687	1	0.9802065758610756	Syne2	1
Cxcl9+ TRC	GO:0032233	positive regulation of actin filament bundle assembly	1/189	49/9480	0.6281632640844687	1	0.9802065758610756	Nrp1	1
Cxcl9+ TRC	GO:0042773	ATP synthesis coupled electron transport	1/189	49/9480	0.6281632640844687	1	0.9802065758610756	Cdk1	1
Cxcl9+ TRC	GO:0042775	mitochondrial ATP synthesis coupled electron transport	1/189	49/9480	0.6281632640844687	1	0.9802065758610756	Cdk1	1
Cxcl9+ TRC	GO:0044070	regulation of anion transport	1/189	49/9480	0.6281632640844687	1	0.9802065758610756	Dpysl2	1
Cxcl9+ TRC	GO:0044091	membrane biogenesis	1/189	49/9480	0.6281632640844687	1	0.9802065758610756	Cdh2	1
Cxcl9+ TRC	GO:0140029	exocytic process	1/189	49/9480	0.6281632640844687	1	0.9802065758610756	Trarg1	1
Cxcl9+ TRC	GO:1903036	positive regulation of response to wounding	1/189	49/9480	0.6281632640844687	1	0.9802065758610756	Hmgb1	1
Cxcl9+ TRC	GO:0002520	immune system development	12/189	639/9480	0.6281634380403309	1	0.9802065758610756	Ccnb2/Top2a/Hmgb3/Ncapg2/Hells/Il34/Hmgb2/Tacc3/Hmgb1/Crip2/Ssbp3/Ezh2	12
Cxcl9+ TRC	GO:0050731	positive regulation of peptidyl-tyrosine phosphorylation	2/189	106/9480	0.6282375794121375	1	0.9802065758610756	Il34/Nrp1	2
Cxcl9+ TRC	GO:0046651	lymphocyte proliferation	3/189	162/9480	0.6309982822150847	1	0.9802065758610756	Hells/Hmgb1/Pde5a	3
Cxcl9+ TRC	GO:0060560	developmental growth involved in morphogenesis	3/189	162/9480	0.6309982822150847	1	0.9802065758610756	Dpysl2/Nrp1/Sema5a	3
Cxcl9+ TRC	GO:0030099	myeloid cell differentiation	5/189	271/9480	0.6326462871930234	1	0.9802065758610756	Hmgb3/Ncapg2/Il34/Hmgb2/Hmgb1	5
Cxcl9+ TRC	GO:0007519	skeletal muscle tissue development	2/189	107/9480	0.633349520558286	1	0.9802065758610756	Dmd/Meox2	2
Cxcl9+ TRC	GO:0009746	response to hexose	2/189	107/9480	0.633349520558286	1	0.9802065758610756	Birc5/Ano1	2
Cxcl9+ TRC	GO:0009749	response to glucose	2/189	107/9480	0.633349520558286	1	0.9802065758610756	Birc5/Ano1	2
Cxcl9+ TRC	GO:1902107	positive regulation of leukocyte differentiation	2/189	107/9480	0.633349520558286	1	0.9802065758610756	Il34/Hmgb1	2
Cxcl9+ TRC	GO:1903708	positive regulation of hemopoiesis	2/189	107/9480	0.633349520558286	1	0.9802065758610756	Il34/Hmgb1	2
Cxcl9+ TRC	GO:0032943	mononuclear cell proliferation	3/189	163/9480	0.6351510140003803	1	0.9802065758610756	Hells/Hmgb1/Pde5a	3
Cxcl9+ TRC	GO:0002709	regulation of T cell mediated immunity	1/189	50/9480	0.6356149810909404	1	0.9802065758610756	Hmgb1	1
Cxcl9+ TRC	GO:0032024	positive regulation of insulin secretion	1/189	50/9480	0.6356149810909404	1	0.9802065758610756	Ano1	1
Cxcl9+ TRC	GO:0042102	positive regulation of T cell proliferation	1/189	50/9480	0.6356149810909404	1	0.9802065758610756	Hmgb1	1
Cxcl9+ TRC	GO:0045685	regulation of glial cell differentiation	1/189	50/9480	0.6356149810909404	1	0.9802065758610756	Il34	1
Cxcl9+ TRC	GO:0048704	embryonic skeletal system morphogenesis	1/189	50/9480	0.6356149810909404	1	0.9802065758610756	Gas1	1
Cxcl9+ TRC	GO:1901184	regulation of ERBB signaling pathway	1/189	50/9480	0.6356149810909404	1	0.9802065758610756	Hip1	1
Cxcl9+ TRC	GO:0010631	epithelial cell migration	4/189	218/9480	0.6362615342612796	1	0.9802065758610756	Hmgb1/Nrp1/Meox2/Sema5a	4
Cxcl9+ TRC	GO:0072503	cellular divalent inorganic cation homeostasis	4/189	218/9480	0.6362615342612796	1	0.9802065758610756	Bok/Hmgb1/Dmd/Calm3	4
Cxcl9+ TRC	GO:0090132	epithelium migration	4/189	218/9480	0.6362615342612796	1	0.9802065758610756	Hmgb1/Nrp1/Meox2/Sema5a	4
Cxcl9+ TRC	GO:1905114	cell surface receptor signaling pathway involved in cell-cell signaling	6/189	326/9480	0.6368700752244862	1	0.9802065758610756	Aspm/Cdh2/Cby1/Tle5/Tcf7l1/Sema5a	6
Cxcl9+ TRC	GO:0001934	positive regulation of protein phosphorylation	8/189	433/9480	0.6382603092678534	1	0.9802065758610756	Incenp/Cenpe/Il34/Hmgb1/Pde5a/Clspn/Nrp1/Ezh2	8
Cxcl9+ TRC	GO:0006164	purine nucleotide biosynthetic process	2/189	108/9480	0.6384067374704037	1	0.9802065758610756	Gucy1a1/Ak3	2
Cxcl9+ TRC	GO:0034284	response to monosaccharide	2/189	108/9480	0.6384067374704037	1	0.9802065758610756	Birc5/Ano1	2
Cxcl9+ TRC	GO:0009314	response to radiation	5/189	273/9480	0.6391118134839475	1	0.9802065758610756	Pclaf/Crip1/Pold1/Nedd4/Sema5a	5
Cxcl9+ TRC	GO:0005996	monosaccharide metabolic process	3/189	164/9480	0.63927139957143	1	0.9802065758610756	Hmgb1/Chst1/Fabp5	3
Cxcl9+ TRC	GO:0006898	receptor-mediated endocytosis	3/189	164/9480	0.63927139957143	1	0.9802065758610756	Hip1/Nedd4/Ramp1	3
Cxcl9+ TRC	GO:0090130	tissue migration	4/189	219/9480	0.6398421512798668	1	0.9802065758610756	Hmgb1/Nrp1/Meox2/Sema5a	4
Cxcl9+ TRC	GO:0002090	regulation of receptor internalization	1/189	51/9480	0.6429181378856182	1	0.9802065758610756	Nedd4	1
Cxcl9+ TRC	GO:0007189	adenylate cyclase-activating G protein-coupled receptor signaling pathway	1/189	51/9480	0.6429181378856182	1	0.9802065758610756	Ramp1	1
Cxcl9+ TRC	GO:0014855	striated muscle cell proliferation	1/189	51/9480	0.6429181378856182	1	0.9802065758610756	Cdk1	1
Cxcl9+ TRC	GO:0030148	sphingolipid biosynthetic process	1/189	51/9480	0.6429181378856182	1	0.9802065758610756	Sptssa	1
Cxcl9+ TRC	GO:0042306	regulation of protein import into nucleus	1/189	51/9480	0.6429181378856182	1	0.9802065758610756	Cdk1	1
Cxcl9+ TRC	GO:0043367	CD4-positive, alpha-beta T cell differentiation	1/189	51/9480	0.6429181378856182	1	0.9802065758610756	Hmgb1	1
Cxcl9+ TRC	GO:0060411	cardiac septum morphogenesis	1/189	51/9480	0.6429181378856182	1	0.9802065758610756	Nrp1	1
Cxcl9+ TRC	GO:0070265	necrotic cell death	1/189	51/9480	0.6429181378856182	1	0.9802065758610756	Bok	1
Cxcl9+ TRC	GO:0072089	stem cell proliferation	1/189	51/9480	0.6429181378856182	1	0.9802065758610756	Hmgb2	1
Cxcl9+ TRC	GO:2000142	regulation of DNA-templated transcription, initiation	1/189	51/9480	0.6429181378856182	1	0.9802065758610756	Hmgb1	1
Cxcl9+ TRC	GO:0009260	ribonucleotide biosynthetic process	2/189	109/9480	0.6434093681265264	1	0.9802065758610756	Gucy1a1/Ak3	2
Cxcl9+ TRC	GO:0034101	erythrocyte homeostasis	2/189	109/9480	0.6434093681265264	1	0.9802065758610756	Ncapg2/Hmgb2	2
Cxcl9+ TRC	GO:0035051	cardiocyte differentiation	2/189	109/9480	0.6434093681265264	1	0.9802065758610756	Cby1/Myh11	2
